donor,path,sha256,line,language,definition_kind,name,signature,semantic_record_ids
njuconnect,core/tun_stack.go,e91b963a03da79ae950bef2e9fea8970ca82d7faadc9506e0f42c13a25d7bf3d,68,Go,func,WriteTo,func (ep *EasyConnectEndpoint) WriteTo(buf []byte) {,PR236-S013;PR236-S056;PR236-S057
njuconnect,core/tun_stack.go,e91b963a03da79ae950bef2e9fea8970ca82d7faadc9506e0f42c13a25d7bf3d,78,Go,func,SetupStack,"func SetupStack(ip []byte, endpoint *EasyConnectEndpoint) *stack.Stack {",PR236-S013;PR236-S056;PR236-S057
njuconnect,core/web_login.go,b8d1cd1394260b59eea37f7a931b721fa4d4d3412d44679b7cbe6a3097978e73,26,Go,func,WebLogin,"func WebLogin(server string, username string, password string) (string, error) {",PR236-S013;PR236-S056;PR236-S057
njuconnect,core/web_login.go,b8d1cd1394260b59eea37f7a931b721fa4d4d3412d44679b7cbe6a3097978e73,171,Go,func,AuthSms,"func AuthSms(server string, username string, password string, twfId string, smsCode string) (string, error) {",PR236-S013;PR236-S056;PR236-S057
njuconnect,core/web_login.go,b8d1cd1394260b59eea37f7a931b721fa4d4d3412d44679b7cbe6a3097978e73,209,Go,func,TOTPAuth,"func TOTPAuth(server string, username string, password string, twfId string, TOTPCode string) (string, error) {",PR236-S013;PR236-S056;PR236-S057
njuconnect,core/web_login.go,b8d1cd1394260b59eea37f7a931b721fa4d4d3412d44679b7cbe6a3097978e73,246,Go,func,ECAgentToken,"func ECAgentToken(server string, twfId string) (string, error) {",PR236-S013;PR236-S056;PR236-S057
njuconnect,gui/component/adapter.go,7e465eb1cf0de8c24ee99874b970952f0f84398cdb3913a5bd9225226e582986,9,Go,func,Process,"func Process(host, port, username, password, socksBind string) {",PR236-S013;PR236-S056;PR236-S057
njuconnect,gui/component/window.go,4175ce98e78fe0f90479608568b1f72893fdef192a4723501b9a13457e8ac64d,23,Go,func,Hello,func Hello() {,PR236-S013;PR236-S056;PR236-S057
njuconnect,gui/component/window.go,4175ce98e78fe0f90479608568b1f72893fdef192a4723501b9a13457e8ac64d,31,Go,func,EasierConnectUI,func EasierConnectUI() {,PR236-S013;PR236-S056;PR236-S057
njuconnect,gui/gui_entry.go,8f05c1f6dacb021ea0f7f0401040f52be29b589f02ed2e703ad31349368d9cef,5,Go,func,main,func main() {,PR236-S013;PR236-S056;PR236-S057
njuconnect,main.go,d07737aa8851bbf4246e8a0ed513e688033699bd80ab9e55a2d8e442698f3be2,14,Go,func,main,func main() {,PR236-S013;PR236-S056;PR236-S057
outline_ss_server,client/client.go,5462ab226d3ed5752ba233d83a3612b881a57fe958c18e71e260bd3a2a74660f,51,Go,type,Client,type Client interface {,PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/client.go,5462ab226d3ed5752ba233d83a3612b881a57fe958c18e71e260bd3a2a74660f,71,Go,func,NewClient,"func NewClient(address, method, password string, saltPool *service.SaltPool) (Client, error) {",PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/client.go,5462ab226d3ed5752ba233d83a3612b881a57fe958c18e71e260bd3a2a74660f,84,Go,type,ssClient,type ssClient struct {,PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/client.go,5462ab226d3ed5752ba233d83a3612b881a57fe958c18e71e260bd3a2a74660f,90,Go,func,Cipher,func (c *ssClient) Cipher() *ss.Cipher {,PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/client.go,5462ab226d3ed5752ba233d83a3612b881a57fe958c18e71e260bd3a2a74660f,95,Go,func,DialTCP,"func (c *ssClient) DialTCP(laddr *net.TCPAddr, raddr []byte, dialerTFO bool) (onet.DuplexConn, error) {",PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/client.go,5462ab226d3ed5752ba233d83a3612b881a57fe958c18e71e260bd3a2a74660f,125,Go,type,duplexConnAdaptor,type duplexConnAdaptor struct {,PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/client.go,5462ab226d3ed5752ba233d83a3612b881a57fe958c18e71e260bd3a2a74660f,134,Go,func,readHeader,"func (dc *duplexConnAdaptor) readHeader() ([]byte, error) {",PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/client.go,5462ab226d3ed5752ba233d83a3612b881a57fe958c18e71e260bd3a2a74660f,151,Go,func,Read,"func (dc *duplexConnAdaptor) Read(b []byte) (n int, err error) {",PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/client.go,5462ab226d3ed5752ba233d83a3612b881a57fe958c18e71e260bd3a2a74660f,172,Go,func,WriteTo,"func (dc *duplexConnAdaptor) WriteTo(w io.Writer) (n int64, err error) {",PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/client.go,5462ab226d3ed5752ba233d83a3612b881a57fe958c18e71e260bd3a2a74660f,194,Go,func,CloseRead,func (dc *duplexConnAdaptor) CloseRead() error {,PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/client.go,5462ab226d3ed5752ba233d83a3612b881a57fe958c18e71e260bd3a2a74660f,198,Go,func,Write,"func (dc *duplexConnAdaptor) Write(b []byte) (int, error) {",PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/client.go,5462ab226d3ed5752ba233d83a3612b881a57fe958c18e71e260bd3a2a74660f,202,Go,func,ReadFrom,"func (dc *duplexConnAdaptor) ReadFrom(r io.Reader) (int64, error) {",PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/client.go,5462ab226d3ed5752ba233d83a3612b881a57fe958c18e71e260bd3a2a74660f,206,Go,func,CloseWrite,func (dc *duplexConnAdaptor) CloseWrite() error {,PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/client.go,5462ab226d3ed5752ba233d83a3612b881a57fe958c18e71e260bd3a2a74660f,211,Go,func,ListenUDP,"func (c *ssClient) ListenUDP(laddr *net.UDPAddr) (ShadowsocksPacketConn, error) {",PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/client.go,5462ab226d3ed5752ba233d83a3612b881a57fe958c18e71e260bd3a2a74660f,227,Go,type,ShadowsocksPacketConn,type ShadowsocksPacketConn interface {,PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/client.go,5462ab226d3ed5752ba233d83a3612b881a57fe958c18e71e260bd3a2a74660f,247,Go,type,packetConn,type packetConn struct {,PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/client.go,5462ab226d3ed5752ba233d83a3612b881a57fe958c18e71e260bd3a2a74660f,288,Go,func,newPacketConn,"func newPacketConn(proxyConn *net.UDPConn, c *ss.Cipher) (*packetConn, error) {",PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/client.go,5462ab226d3ed5752ba233d83a3612b881a57fe958c18e71e260bd3a2a74660f,312,Go,func,RemoteAddr,func (c *packetConn) RemoteAddr() net.Addr {,PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/client.go,5462ab226d3ed5752ba233d83a3612b881a57fe958c18e71e260bd3a2a74660f,317,Go,func,WriteTo,"func (c *packetConn) WriteTo(b []byte, addr net.Addr) (int, error) {",PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/client.go,5462ab226d3ed5752ba233d83a3612b881a57fe958c18e71e260bd3a2a74660f,365,Go,func,WriteToZeroCopy,"func (c *packetConn) WriteToZeroCopy(b []byte, start, length int, socksAddr []byte) (n int, err error) {",PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/client.go,5462ab226d3ed5752ba233d83a3612b881a57fe958c18e71e260bd3a2a74660f,416,Go,func,ReadFrom,"func (c *packetConn) ReadFrom(b []byte) (int, net.Addr, error) {",PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/client.go,5462ab226d3ed5752ba233d83a3612b881a57fe958c18e71e260bd3a2a74660f,445,Go,func,ReadFromZeroCopy,"func (c *packetConn) ReadFromZeroCopy(b []byte) (socksAddrStart, payloadStart, payloadLength int, err error) {",PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/client.go,5462ab226d3ed5752ba233d83a3612b881a57fe958c18e71e260bd3a2a74660f,459,Go,func,unpackAndValidatePacket,"func (c *packetConn) unpackAndValidatePacket(dst, src []byte) (socksAddrStart int, socksAddr socks.Addr, payload []byte, err error) {",PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/client_test.go,7b404780ead784134cbad147b5ad7db1bca47c6cc16d63808a14795647783ce4,24,Go,func,init,func init() {,PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/client_test.go,7b404780ead784134cbad147b5ad7db1bca47c6cc16d63808a14795647783ce4,32,Go,func,TestShadowsocksClient_DialTCP,func TestShadowsocksClient_DialTCP(t *testing.T) {,PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/client_test.go,7b404780ead784134cbad147b5ad7db1bca47c6cc16d63808a14795647783ce4,50,Go,func,TestShadowsocksClient_DialTCPNoPayload,func TestShadowsocksClient_DialTCPNoPayload(t *testing.T) {,PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/client_test.go,7b404780ead784134cbad147b5ad7db1bca47c6cc16d63808a14795647783ce4,71,Go,func,TestShadowsocksClient_DialTCPFastClose,func TestShadowsocksClient_DialTCPFastClose(t *testing.T) {,PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/client_test.go,7b404780ead784134cbad147b5ad7db1bca47c6cc16d63808a14795647783ce4,112,Go,func,TestShadowsocksClient_ListenUDP,func TestShadowsocksClient_ListenUDP(t *testing.T) {,PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/client_test.go,7b404780ead784134cbad147b5ad7db1bca47c6cc16d63808a14795647783ce4,131,Go,func,BenchmarkShadowsocksClient_DialTCP,func BenchmarkShadowsocksClient_DialTCP(b *testing.B) {,PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/client_test.go,7b404780ead784134cbad147b5ad7db1bca47c6cc16d63808a14795647783ce4,158,Go,func,BenchmarkShadowsocksClient_ListenUDP,func BenchmarkShadowsocksClient_ListenUDP(b *testing.B) {,PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/client_test.go,7b404780ead784134cbad147b5ad7db1bca47c6cc16d63808a14795647783ce4,186,Go,func,startShadowsocksTCPEchoProxy,"func startShadowsocksTCPEchoProxy(expectedTgtAddr string, t testing.TB) (net.Listener, *sync.WaitGroup) {",PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/client_test.go,7b404780ead784134cbad147b5ad7db1bca47c6cc16d63808a14795647783ce4,232,Go,func,startShadowsocksUDPEchoServer,"func startShadowsocksUDPEchoServer(expectedTgtAddr string, t testing.TB) (net.Conn, *sync.WaitGroup) {",PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/client_test.go,7b404780ead784134cbad147b5ad7db1bca47c6cc16d63808a14795647783ce4,281,Go,type,packetConnReadWriter,type packetConnReadWriter struct {,PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/client_test.go,7b404780ead784134cbad147b5ad7db1bca47c6cc16d63808a14795647783ce4,287,Go,func,Read,"func (pc *packetConnReadWriter) Read(b []byte) (n int, err error) {",PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/client_test.go,7b404780ead784134cbad147b5ad7db1bca47c6cc16d63808a14795647783ce4,292,Go,func,Write,"func (pc *packetConnReadWriter) Write(b []byte) (int, error) {",PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/client_test.go,7b404780ead784134cbad147b5ad7db1bca47c6cc16d63808a14795647783ce4,298,Go,func,expectEchoPayload,"func expectEchoPayload(conn io.ReadWriter, payload, buf []byte, t testing.TB) {",PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/client_test.go,7b404780ead784134cbad147b5ad7db1bca47c6cc16d63808a14795647783ce4,314,Go,func,BenchmarkShadowsocksClient_UDPWrite,func BenchmarkShadowsocksClient_UDPWrite(b *testing.B) {,PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/logger.go,f8e099f20d3b92b4bc4ae05579db2bda574f787e34a47054298bcaf7d2e78e65,9,Go,func,SetLogger,func SetLogger(l *zap.Logger) {,PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/nat.go,747dc868454fae8274b2c22f515623bd37111b39e2712bc793091de86ef04379,15,Go,type,natconn,type natconn struct {,PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/nat.go,747dc868454fae8274b2c22f515623bd37111b39e2712bc793091de86ef04379,44,Go,func,isDNS,func isDNS(addr *net.UDPAddr) bool {,PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/nat.go,747dc868454fae8274b2c22f515623bd37111b39e2712bc793091de86ef04379,48,Go,func,onWrite,func (c *natconn) onWrite(addr *net.UDPAddr) {,PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/nat.go,747dc868454fae8274b2c22f515623bd37111b39e2712bc793091de86ef04379,71,Go,func,onRead,func (c *natconn) onRead(addr *net.UDPAddr) {,PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/nat.go,747dc868454fae8274b2c22f515623bd37111b39e2712bc793091de86ef04379,80,Go,func,WriteToZeroCopy,"func (c *natconn) WriteToZeroCopy(b []byte, start, length int, socksAddr []byte) (n int, err error) {",PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/nat.go,747dc868454fae8274b2c22f515623bd37111b39e2712bc793091de86ef04379,85,Go,func,ReadFromZeroCopy,"func (c *natconn) ReadFromZeroCopy(b []byte) (socksAddrStart, payloadStart, payloadLength int, err error) {",PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/nat.go,747dc868454fae8274b2c22f515623bd37111b39e2712bc793091de86ef04379,93,Go,func,SetReadDeadline,func (c *natconn) SetReadDeadline(t time.Time) error {,PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/nat.go,747dc868454fae8274b2c22f515623bd37111b39e2712bc793091de86ef04379,97,Go,func,LocalAddr,func (c *natconn) LocalAddr() net.Addr {,PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/nat.go,747dc868454fae8274b2c22f515623bd37111b39e2712bc793091de86ef04379,101,Go,func,RemoteAddr,func (c *natconn) RemoteAddr() net.Addr {,PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/nat.go,747dc868454fae8274b2c22f515623bd37111b39e2712bc793091de86ef04379,105,Go,func,Close,func (c *natconn) Close() error {,PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/nat.go,747dc868454fae8274b2c22f515623bd37111b39e2712bc793091de86ef04379,110,Go,func,timedCopy,func (c *natconn) timedCopy() {,PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/nat.go,747dc868454fae8274b2c22f515623bd37111b39e2712bc793091de86ef04379,156,Go,type,natmap,type natmap struct {,PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/nat.go,747dc868454fae8274b2c22f515623bd37111b39e2712bc793091de86ef04379,162,Go,func,newNATmap,func newNATmap(timeout time.Duration) *natmap {,PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/nat.go,747dc868454fae8274b2c22f515623bd37111b39e2712bc793091de86ef04379,169,Go,func,GetByClientAddress,func (m *natmap) GetByClientAddress(key string) *natconn {,PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/nat.go,747dc868454fae8274b2c22f515623bd37111b39e2712bc793091de86ef04379,175,Go,func,Add,"func (m *natmap) Add(clientAddr *net.UDPAddr, clientConn onet.UDPPacketConn, oobCache []byte, proxyConn ShadowsocksPacketConn, packetAdapter PacketAdapter) *natconn {",PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/nat.go,747dc868454fae8274b2c22f515623bd37111b39e2712bc793091de86ef04379,201,Go,func,Close,func (m *natmap) Close() error {,PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/service.go,e74cf162a248fe70935761ed9da14a853e920e7c6c0728fbdcd1a5ac1172dfc2,4,Go,type,Service,type Service interface {,PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/tcp.go,343c35f1ee5d80ba57f77b44a62f7bb28f43f83a8fcb0044f302417c54d52d1e,19,Go,type,TCPTunnel,type TCPTunnel struct {,PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/tcp.go,343c35f1ee5d80ba57f77b44a62f7bb28f43f83a8fcb0044f302417c54d52d1e,29,Go,func,String,func (s *TCPTunnel) String() string {,PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/tcp.go,343c35f1ee5d80ba57f77b44a62f7bb28f43f83a8fcb0044f302417c54d52d1e,33,Go,func,Start,func (s *TCPTunnel) Start() error {,PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/tcp.go,343c35f1ee5d80ba57f77b44a62f7bb28f43f83a8fcb0044f302417c54d52d1e,67,Go,func,handleConn,func (s *TCPTunnel) handleConn(clientConn *net.TCPConn) {,PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/tcp.go,343c35f1ee5d80ba57f77b44a62f7bb28f43f83a8fcb0044f302417c54d52d1e,143,Go,func,relay,"func relay(leftConn, rightConn onet.DuplexConn) error {",PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/tcp.go,343c35f1ee5d80ba57f77b44a62f7bb28f43f83a8fcb0044f302417c54d52d1e,166,Go,func,Stop,func (s *TCPTunnel) Stop() error {,PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/tcp.go,343c35f1ee5d80ba57f77b44a62f7bb28f43f83a8fcb0044f302417c54d52d1e,179,Go,type,Handshaker,type Handshaker interface {,PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/tcp.go,343c35f1ee5d80ba57f77b44a62f7bb28f43f83a8fcb0044f302417c54d52d1e,185,Go,type,SimpleTunnelHandshaker,type SimpleTunnelHandshaker struct {,PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/tcp.go,343c35f1ee5d80ba57f77b44a62f7bb28f43f83a8fcb0044f302417c54d52d1e,189,Go,func,NewSimpleTunnelHandshaker,func NewSimpleTunnelHandshaker(remoteSocksAddr socks.Addr) *SimpleTunnelHandshaker {,PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/tcp.go,343c35f1ee5d80ba57f77b44a62f7bb28f43f83a8fcb0044f302417c54d52d1e,195,Go,func,String,func (h *SimpleTunnelHandshaker) String() string {,PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/tcp.go,343c35f1ee5d80ba57f77b44a62f7bb28f43f83a8fcb0044f302417c54d52d1e,199,Go,func,Handshake,"func (h *SimpleTunnelHandshaker) Handshake(_ *net.TCPConn) (socks.Addr, error) {",PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/tcp.go,343c35f1ee5d80ba57f77b44a62f7bb28f43f83a8fcb0044f302417c54d52d1e,205,Go,type,SimpleSocks5Handshaker,type SimpleSocks5Handshaker struct {,PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/tcp.go,343c35f1ee5d80ba57f77b44a62f7bb28f43f83a8fcb0044f302417c54d52d1e,210,Go,func,NewSimpleSocks5Handshaker,"func NewSimpleSocks5Handshaker(enableTCP, enableUDP bool) *SimpleSocks5Handshaker {",PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/tcp.go,343c35f1ee5d80ba57f77b44a62f7bb28f43f83a8fcb0044f302417c54d52d1e,217,Go,func,String,func (h *SimpleSocks5Handshaker) String() string {,PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/tcp.go,343c35f1ee5d80ba57f77b44a62f7bb28f43f83a8fcb0044f302417c54d52d1e,221,Go,func,Handshake,"func (h *SimpleSocks5Handshaker) Handshake(conn *net.TCPConn) (socks.Addr, error) {",PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/tcp.go,343c35f1ee5d80ba57f77b44a62f7bb28f43f83a8fcb0044f302417c54d52d1e,287,Go,func,replyWithStatus,"func replyWithStatus(conn *net.TCPConn, socks5err byte) error {",PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/tcp.go,343c35f1ee5d80ba57f77b44a62f7bb28f43f83a8fcb0044f302417c54d52d1e,292,Go,type,SimpleHttpConnectHandshaker,type SimpleHttpConnectHandshaker struct{},PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/tcp.go,343c35f1ee5d80ba57f77b44a62f7bb28f43f83a8fcb0044f302417c54d52d1e,294,Go,func,String,func (h *SimpleHttpConnectHandshaker) String() string {,PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/tcp.go,343c35f1ee5d80ba57f77b44a62f7bb28f43f83a8fcb0044f302417c54d52d1e,298,Go,func,Handshake,"func (h *SimpleHttpConnectHandshaker) Handshake(conn *net.TCPConn) (socks.Addr, error) {",PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/tcp.go,343c35f1ee5d80ba57f77b44a62f7bb28f43f83a8fcb0044f302417c54d52d1e,326,Go,func,send418,func send418(w io.Writer) error {,PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/tcp.go,343c35f1ee5d80ba57f77b44a62f7bb28f43f83a8fcb0044f302417c54d52d1e,334,Go,type,ShadowsocksNoneHandshaker,type ShadowsocksNoneHandshaker struct{},PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/tcp.go,343c35f1ee5d80ba57f77b44a62f7bb28f43f83a8fcb0044f302417c54d52d1e,336,Go,func,String,func (h *ShadowsocksNoneHandshaker) String() string {,PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/tcp.go,343c35f1ee5d80ba57f77b44a62f7bb28f43f83a8fcb0044f302417c54d52d1e,340,Go,func,Handshake,"func (h *ShadowsocksNoneHandshaker) Handshake(conn *net.TCPConn) (socks.Addr, error) {",PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/tcp.go,343c35f1ee5d80ba57f77b44a62f7bb28f43f83a8fcb0044f302417c54d52d1e,344,Go,func,NewTCPSimpleTunnelService,"func NewTCPSimpleTunnelService(tunnelListenAddress string, tunnelRemoteSocksAddr socks.Addr, listenerTFO, dialerTFO bool, client Client) Service {",PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/tcp.go,343c35f1ee5d80ba57f77b44a62f7bb28f43f83a8fcb0044f302417c54d52d1e,354,Go,func,NewTCPSimpleSocks5Service,"func NewTCPSimpleSocks5Service(socks5ListenAddress string, enableTCP, enableUDP, listenerTFO, dialerTFO bool, client Client) Service {",PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/tcp.go,343c35f1ee5d80ba57f77b44a62f7bb28f43f83a8fcb0044f302417c54d52d1e,364,Go,func,NewTCPSimpleHttpConnectService,"func NewTCPSimpleHttpConnectService(httpListenAddress string, listenerTFO, dialerTFO bool, client Client) Service {",PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/tcp.go,343c35f1ee5d80ba57f77b44a62f7bb28f43f83a8fcb0044f302417c54d52d1e,374,Go,func,NewTCPShadowsocksNoneService,"func NewTCPShadowsocksNoneService(ssNoneListenAddress string, listenerTFO, dialerTFO bool, client Client) Service {",PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/udp.go,7723d40f1cfadbbcd0d8739435cea6e9eb63469cabdb1de9986e40b80a500cf3,16,Go,type,UDPTunnel,type UDPTunnel struct {,PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/udp.go,7723d40f1cfadbbcd0d8739435cea6e9eb63469cabdb1de9986e40b80a500cf3,25,Go,func,String,func (s *UDPTunnel) String() string {,PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/udp.go,7723d40f1cfadbbcd0d8739435cea6e9eb63469cabdb1de9986e40b80a500cf3,29,Go,func,Start,func (s *UDPTunnel) Start() error {,PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/udp.go,7723d40f1cfadbbcd0d8739435cea6e9eb63469cabdb1de9986e40b80a500cf3,143,Go,func,Stop,func (s *UDPTunnel) Stop() error {,PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/udp.go,7723d40f1cfadbbcd0d8739435cea6e9eb63469cabdb1de9986e40b80a500cf3,151,Go,type,PacketAdapter,type PacketAdapter interface {,PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/udp.go,7723d40f1cfadbbcd0d8739435cea6e9eb63469cabdb1de9986e40b80a500cf3,167,Go,type,SimpleTunnelPacketAdapter,type SimpleTunnelPacketAdapter struct {,PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/udp.go,7723d40f1cfadbbcd0d8739435cea6e9eb63469cabdb1de9986e40b80a500cf3,171,Go,func,NewSimpleTunnelPacketAdapter,func NewSimpleTunnelPacketAdapter(remoteSocksAddr socks.Addr) *SimpleTunnelPacketAdapter {,PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/udp.go,7723d40f1cfadbbcd0d8739435cea6e9eb63469cabdb1de9986e40b80a500cf3,177,Go,func,String,func (p *SimpleTunnelPacketAdapter) String() string {,PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/udp.go,7723d40f1cfadbbcd0d8739435cea6e9eb63469cabdb1de9986e40b80a500cf3,181,Go,func,ParsePacket,"func (p *SimpleTunnelPacketAdapter) ParsePacket(_ []byte, start, length int) (payloadStart, payloadLength int, detachedSocksAddr []byte, err error) {",PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/udp.go,7723d40f1cfadbbcd0d8739435cea6e9eb63469cabdb1de9986e40b80a500cf3,185,Go,func,EncapsulatePacket,"func (p *SimpleTunnelPacketAdapter) EncapsulatePacket(decryptedFullPacket []byte, _, payloadStart, payloadLength int) (pkt []byte, err error) {",PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/udp.go,7723d40f1cfadbbcd0d8739435cea6e9eb63469cabdb1de9986e40b80a500cf3,191,Go,type,SimpleSocks5PacketAdapter,type SimpleSocks5PacketAdapter struct{},PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/udp.go,7723d40f1cfadbbcd0d8739435cea6e9eb63469cabdb1de9986e40b80a500cf3,193,Go,func,String,func (p *SimpleSocks5PacketAdapter) String() string {,PR236-S014;PR236-S069;PR236-S070;PR236-S071
outline_ss_server,client/udp.go,7723d40f1cfadbbcd0d8739435cea6e9eb63469cabdb1de9986e40b80a500cf3,197,Go,func,ParsePacket,"func (p *SimpleSocks5PacketAdapter) ParsePacket(pkt []byte, start, length int) (payloadStart, payloadLength int, detachedSocksAddr []byte, err error) {",PR236-S014;PR236-S069;PR236-S070;PR236-S071
