donor,path,language,symbol,kind,line,surface_sha256,semantic_record_ids,resolution,notes
PattNG,V2rayNG/app/src/test/java/com/v2ray/ang/fmt/ShadowsocksFmtTest.kt,kotlin,ssUrl,val,355,1651a526a11c66e4d41440889e458c11fd51c6a7aa8e32e734662154097661f8,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/test/java/com/v2ray/ang/fmt/ShadowsocksFmtTest.kt,kotlin,result,val,363,1651a526a11c66e4d41440889e458c11fd51c6a7aa8e32e734662154097661f8,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/test/java/com/v2ray/ang/fmt/ShadowsocksFmtTest.kt,kotlin,test_parseLegacy_convertsMethodToLowercase,fun,371,1651a526a11c66e4d41440889e458c11fd51c6a7aa8e32e734662154097661f8,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/test/java/com/v2ray/ang/fmt/ShadowsocksFmtTest.kt,kotlin,legacyContent,val,373,1651a526a11c66e4d41440889e458c11fd51c6a7aa8e32e734662154097661f8,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/test/java/com/v2ray/ang/fmt/ShadowsocksFmtTest.kt,kotlin,base64Encoded,val,374,1651a526a11c66e4d41440889e458c11fd51c6a7aa8e32e734662154097661f8,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/test/java/com/v2ray/ang/fmt/ShadowsocksFmtTest.kt,kotlin,ssUrl,val,375,1651a526a11c66e4d41440889e458c11fd51c6a7aa8e32e734662154097661f8,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/test/java/com/v2ray/ang/fmt/ShadowsocksFmtTest.kt,kotlin,result,val,377,1651a526a11c66e4d41440889e458c11fd51c6a7aa8e32e734662154097661f8,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/test/java/com/v2ray/ang/ui/ScannerActivityTest.kt,kotlin,ScannerActivityTest,class,13,30f41e0c5d85739f9a5de52bf8f843fdd2f7a6e80ea8e6542d23a2badab17b3c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/test/java/com/v2ray/ang/ui/ScannerActivityTest.kt,kotlin,paddedCameraRowsDecodeQrCode,fun,16,30f41e0c5d85739f9a5de52bf8f843fdd2f7a6e80ea8e6542d23a2badab17b3c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/test/java/com/v2ray/ang/ui/ScannerActivityTest.kt,kotlin,payload,val,17,30f41e0c5d85739f9a5de52bf8f843fdd2f7a6e80ea8e6542d23a2badab17b3c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/test/java/com/v2ray/ang/ui/ScannerActivityTest.kt,kotlin,width,val,19,30f41e0c5d85739f9a5de52bf8f843fdd2f7a6e80ea8e6542d23a2badab17b3c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/test/java/com/v2ray/ang/ui/ScannerActivityTest.kt,kotlin,height,val,20,30f41e0c5d85739f9a5de52bf8f843fdd2f7a6e80ea8e6542d23a2badab17b3c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/test/java/com/v2ray/ang/ui/ScannerActivityTest.kt,kotlin,rowStride,val,21,30f41e0c5d85739f9a5de52bf8f843fdd2f7a6e80ea8e6542d23a2badab17b3c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/test/java/com/v2ray/ang/ui/ScannerActivityTest.kt,kotlin,qrCode,val,22,30f41e0c5d85739f9a5de52bf8f843fdd2f7a6e80ea8e6542d23a2badab17b3c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/test/java/com/v2ray/ang/ui/ScannerActivityTest.kt,kotlin,paddedYPlane,val,23,30f41e0c5d85739f9a5de52bf8f843fdd2f7a6e80ea8e6542d23a2badab17b3c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/test/java/com/v2ray/ang/ui/ScannerActivityTest.kt,kotlin,source,val,34,30f41e0c5d85739f9a5de52bf8f843fdd2f7a6e80ea8e6542d23a2badab17b3c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/test/java/com/v2ray/ang/ui/ScannerActivityTest.kt,kotlin,hints,val,40,30f41e0c5d85739f9a5de52bf8f843fdd2f7a6e80ea8e6542d23a2badab17b3c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/test/java/com/v2ray/ang/ui/ScannerActivityTest.kt,kotlin,result,val,44,30f41e0c5d85739f9a5de52bf8f843fdd2f7a6e80ea8e6542d23a2badab17b3c,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/test/java/com/v2ray/ang/ui/apppicker/AppPickerViewModelTest.kt,kotlin,AppPickerViewModelTest,class,8,13123cabad4879b30985e855a214fb744907b5864c7a87b645bee1bae04a7e6d,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/test/java/com/v2ray/ang/ui/apppicker/AppPickerViewModelTest.kt,kotlin,initialize_preservesChangesAfterFirstCall,fun,11,13123cabad4879b30985e855a214fb744907b5864c7a87b645bee1bae04a7e6d,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/test/java/com/v2ray/ang/ui/apppicker/AppPickerViewModelTest.kt,kotlin,viewModel,val,12,13123cabad4879b30985e855a214fb744907b5864c7a87b645bee1bae04a7e6d,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/test/java/com/v2ray/ang/ui/main/MainImportMenuTest.kt,kotlin,MainImportMenuTest,class,6,065910a98a0253bb36de6d17afb29a6a87aabb4c665e4f5f623e4796a624e5f8,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/test/java/com/v2ray/ang/ui/main/MainImportMenuTest.kt,kotlin,regularShareMenuContainsOnlyShareActions,fun,9,065910a98a0253bb36de6d17afb29a6a87aabb4c665e4f5f623e4796a624e5f8,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/test/java/com/v2ray/ang/ui/main/MainImportMenuTest.kt,kotlin,expected,val,10,065910a98a0253bb36de6d17afb29a6a87aabb4c665e4f5f623e4796a624e5f8,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/test/java/com/v2ray/ang/ui/main/MainImportMenuTest.kt,kotlin,regularMoreMenuContainsEveryActionInDisplayOrder,fun,19,065910a98a0253bb36de6d17afb29a6a87aabb4c665e4f5f623e4796a624e5f8,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/test/java/com/v2ray/ang/ui/main/MainImportMenuTest.kt,kotlin,complexShareMenuContainsOnlyFullContent,fun,27,065910a98a0253bb36de6d17afb29a6a87aabb4c665e4f5f623e4796a624e5f8,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/test/java/com/v2ray/ang/ui/main/MainImportMenuTest.kt,kotlin,complexMoreMenuRetainsManagementActions,fun,35,065910a98a0253bb36de6d17afb29a6a87aabb4c665e4f5f623e4796a624e5f8,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
PattNG,V2rayNG/app/src/test/java/com/v2ray/ang/ui/main/MainImportMenuTest.kt,kotlin,expected,val,36,065910a98a0253bb36de6d17afb29a6a87aabb4c665e4f5f623e4796a624e5f8,TW-SEM033,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,LOG_MAX,const,22,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,RESULT_MAX,const,23,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,STATE_FILE,const,24,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,WINTUN_URL,const,26,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,main,fn,28,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,UiLog,struct,66,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,default,fn,73,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,push,fn,83,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,snapshot,fn,95,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,restore,fn,99,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,clear,fn,106,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,set_enabled,fn,111,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,revision,fn,118,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,LogMakeWriter,struct,124,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,LogWriter,struct,128,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,Writer,type,133,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,make_writer,fn,135,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,write,fn,143,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,flush,fn,151,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,install_ui_tracing,fn,156,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,apply_theme,fn,166,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,Palette,struct,206,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,palette,fn,222,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,section_frame,fn,258,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,section_header,fn,266,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,status_pill,fn,277,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,filled_button,fn,291,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,neutral_button,fn,300,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,App,struct,305,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,new,fn,337,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,poll_scan,fn,429,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,poll_xray,fn,471,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,poll_ip_check,fn,510,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,start_proxy,fn,535,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,stop_proxy,fn,556,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,start_xray,fn,565,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,stop_xray,fn,660,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,start_ip_check,fn,669,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,reset_connection_status,fn,695,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,start_all_in_one,fn,700,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,refresh_xray_path,fn,710,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,stop_all,fn,719,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,ensure_no_proxy_loop,fn,724,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,selected_import_line,fn,748,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,clamp_selected_import,fn,752,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,snapshot_state,fn,761,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,save_state,fn,784,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,autosave_logs_if_dirty,fn,798,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,export_logs,fn,807,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,download_xray,fn,829,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,load_config,fn,852,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,save_config,fn,864,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,import_xray,fn,879,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,start_scan,fn,946,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,bind_xray_local,fn,978,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,bind_xray_lan,fn,985,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,drop,fn,995,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,update,fn,1002,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,draw_controls,fn,1111,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,draw_config,fn,1190,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,draw_import,fn,1247,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,draw_scanner,fn,1373,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,draw_logs,fn,1466,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,UiState,struct,1509,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,load_ui_state,fn,1530,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,default_true,fn,1536,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,ui_state_path,fn,1540,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,log_export_path,fn,1553,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,app_data_dir,fn,1561,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,home_dir,fn,1605,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,xray_data_dir,fn,1611,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,unix_timestamp_secs,fn,1619,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,XrayRuntime,struct,1626,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,stop,fn,1632,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,drop,fn,1640,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,XrayMsg,enum,1645,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,IpCheckMsg,enum,1649,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,ConnectionStatus,enum,1654,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,pill,fn,1662,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,detail,fn,1671,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,share_lines,fn,1681,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,share_line_count,fn,1688,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,selected_share_line,fn,1695,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,share_label,fn,1699,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,truncate_middle,fn,1711,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,is_proxy_loop,fn,1728,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,replace_socket_host,fn,1738,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
sni-spoofing-rust,src/bin/ui.rs,rust,default_xray_path,fn,1746,0afbacfe4719f0a2d7c79139c433274e8e8daaeb82fe17f0f8fcb8288dd81caf,TW-SEM034,resolved-by-third-wave-ledger,declaration inventory
