donor,path,sha256,language,kind,symbol,line,snippet
conjure-master,proto/signalling.pb.go,6f92bf8a42ebaf795271b6936b229a799245ebce73ea7ecdd5c06af7228098bc,go,function,ProtoReflect,2397,func (x *DnsPartReq) ProtoReflect() protoreflect.Message {
conjure-master,proto/signalling.pb.go,6f92bf8a42ebaf795271b6936b229a799245ebce73ea7ecdd5c06af7228098bc,go,function,Descriptor,2410,"func (*DnsPartReq) Descriptor() ([]byte, []int) {"
conjure-master,proto/signalling.pb.go,6f92bf8a42ebaf795271b6936b229a799245ebce73ea7ecdd5c06af7228098bc,go,function,GetId,2414,func (x *DnsPartReq) GetId() []byte {
conjure-master,proto/signalling.pb.go,6f92bf8a42ebaf795271b6936b229a799245ebce73ea7ecdd5c06af7228098bc,go,function,GetPartNum,2421,func (x *DnsPartReq) GetPartNum() uint32 {
conjure-master,proto/signalling.pb.go,6f92bf8a42ebaf795271b6936b229a799245ebce73ea7ecdd5c06af7228098bc,go,function,GetTotalParts,2428,func (x *DnsPartReq) GetTotalParts() uint32 {
conjure-master,proto/signalling.pb.go,6f92bf8a42ebaf795271b6936b229a799245ebce73ea7ecdd5c06af7228098bc,go,function,GetData,2435,func (x *DnsPartReq) GetData() []byte {
conjure-master,proto/signalling.pb.go,6f92bf8a42ebaf795271b6936b229a799245ebce73ea7ecdd5c06af7228098bc,go,type,DnsPartResp,2442,type DnsPartResp struct {
conjure-master,proto/signalling.pb.go,6f92bf8a42ebaf795271b6936b229a799245ebce73ea7ecdd5c06af7228098bc,go,function,Reset,2450,func (x *DnsPartResp) Reset() {
conjure-master,proto/signalling.pb.go,6f92bf8a42ebaf795271b6936b229a799245ebce73ea7ecdd5c06af7228098bc,go,function,String,2457,func (x *DnsPartResp) String() string {
conjure-master,proto/signalling.pb.go,6f92bf8a42ebaf795271b6936b229a799245ebce73ea7ecdd5c06af7228098bc,go,function,ProtoMessage,2461,func (*DnsPartResp) ProtoMessage() {}
conjure-master,proto/signalling.pb.go,6f92bf8a42ebaf795271b6936b229a799245ebce73ea7ecdd5c06af7228098bc,go,function,ProtoReflect,2463,func (x *DnsPartResp) ProtoReflect() protoreflect.Message {
conjure-master,proto/signalling.pb.go,6f92bf8a42ebaf795271b6936b229a799245ebce73ea7ecdd5c06af7228098bc,go,function,Descriptor,2476,"func (*DnsPartResp) Descriptor() ([]byte, []int) {"
conjure-master,proto/signalling.pb.go,6f92bf8a42ebaf795271b6936b229a799245ebce73ea7ecdd5c06af7228098bc,go,function,GetWaiting,2480,func (x *DnsPartResp) GetWaiting() bool {
conjure-master,proto/signalling.pb.go,6f92bf8a42ebaf795271b6936b229a799245ebce73ea7ecdd5c06af7228098bc,go,function,GetData,2487,func (x *DnsPartResp) GetData() []byte {
conjure-master,proto/signalling.pb.go,6f92bf8a42ebaf795271b6936b229a799245ebce73ea7ecdd5c06af7228098bc,go,variable,File_signalling_proto,2494,var File_signalling_proto protoreflect.FileDescriptor
conjure-master,proto/signalling.pb.go,6f92bf8a42ebaf795271b6936b229a799245ebce73ea7ecdd5c06af7228098bc,go,variable,file_signalling_proto_rawDesc,2496,"const file_signalling_proto_rawDesc = """" +"
conjure-master,proto/signalling.pb.go,6f92bf8a42ebaf795271b6936b229a799245ebce73ea7ecdd5c06af7228098bc,go,function,file_signalling_proto_rawDescGZIP,2742,func file_signalling_proto_rawDescGZIP() []byte {
conjure-master,proto/signalling.pb.go,6f92bf8a42ebaf795271b6936b229a799245ebce73ea7ecdd5c06af7228098bc,go,variable,file_signalling_proto_enumTypes,2749,"var file_signalling_proto_enumTypes = make([]protoimpl.EnumInfo, 9)"
conjure-master,proto/signalling.pb.go,6f92bf8a42ebaf795271b6936b229a799245ebce73ea7ecdd5c06af7228098bc,go,variable,file_signalling_proto_msgTypes,2750,"var file_signalling_proto_msgTypes = make([]protoimpl.MessageInfo, 24)"
conjure-master,proto/signalling.pb.go,6f92bf8a42ebaf795271b6936b229a799245ebce73ea7ecdd5c06af7228098bc,go,variable,file_signalling_proto_goTypes,2751,var file_signalling_proto_goTypes = []any{
conjure-master,proto/signalling.pb.go,6f92bf8a42ebaf795271b6936b229a799245ebce73ea7ecdd5c06af7228098bc,go,variable,file_signalling_proto_depIdxs,2787,var file_signalling_proto_depIdxs = []int32{
conjure-master,proto/signalling.pb.go,6f92bf8a42ebaf795271b6936b229a799245ebce73ea7ecdd5c06af7228098bc,go,function,init,2826,func init() { file_signalling_proto_init() }
conjure-master,proto/signalling.pb.go,6f92bf8a42ebaf795271b6936b229a799245ebce73ea7ecdd5c06af7228098bc,go,function,file_signalling_proto_init,2827,func file_signalling_proto_init() {
conjure-master,proto/signalling.pb.go,6f92bf8a42ebaf795271b6936b229a799245ebce73ea7ecdd5c06af7228098bc,go,type,x,2831,type x struct{}
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,constant,_PROTOBUF_VERSION_CHECK,27,const _PROTOBUF_VERSION_CHECK: () = ::protobuf::VERSION_3_2_0;
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,struct,PubKey,31,pub struct PubKey {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,default,44,fn default() -> &'a PubKey {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,new,50,pub fn new() -> PubKey {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,key,56,pub fn key(&self) -> &[u8] {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,clear_key,63,pub fn clear_key(&mut self) {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,has_key,67,pub fn has_key(&self) -> bool {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,set_key,72,"pub fn set_key(&mut self, v: ::std::vec::Vec<u8>) {"
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,mut_key,78,pub fn mut_key(&mut self) -> &mut ::std::vec::Vec<u8> {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,take_key,86,pub fn take_key(&mut self) -> ::std::vec::Vec<u8> {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,type_,92,pub fn type_(&self) -> KeyType {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,clear_type_,99,pub fn clear_type_(&mut self) {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,has_type,103,pub fn has_type(&self) -> bool {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,set_type,108,"pub fn set_type(&mut self, v: KeyType) {"
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,generated_message_descriptor_data,112,fn generated_message_descriptor_data() -> ::protobuf::reflect::GeneratedMessageDescriptorData {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,constant,NAME,134,"const NAME: &'static str = ""PubKey"";"
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,is_initialized,136,fn is_initialized(&self) -> bool {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,merge_from,140,"fn merge_from(&mut self, is: &mut ::protobuf::CodedInputStream<'_>) -> ::protobuf::Result<()> {"
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,compute_size,159,fn compute_size(&self) -> u64 {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,write_to_with_cached_sizes,172,"fn write_to_with_cached_sizes(&self, os: &mut ::protobuf::CodedOutputStream<'_>) -> ::protobuf::Result<()> {"
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,special_fields,183,fn special_fields(&self) -> &::protobuf::SpecialFields {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,mut_special_fields,187,fn mut_special_fields(&mut self) -> &mut ::protobuf::SpecialFields {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,new,191,fn new() -> PubKey {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,clear,195,fn clear(&mut self) {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,default_instance,201,fn default_instance() -> &'static PubKey {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,constant,instance,202,static instance: PubKey = PubKey {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,descriptor,212,fn descriptor() -> ::protobuf::reflect::MessageDescriptor {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,constant,descriptor,213,static descriptor: ::protobuf::rt::Lazy<::protobuf::reflect::MessageDescriptor> = ::protobuf::rt::Lazy::new();
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,fmt,219,"fn fmt(&self, f: &mut ::std::fmt::Formatter<'_>) -> ::std::fmt::Result {"
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,type,RuntimeType,225,type RuntimeType = ::protobuf::reflect::rt::RuntimeTypeMessage<Self>;
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,struct,TLSDecoySpec,230,pub struct TLSDecoySpec {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,default,276,fn default() -> &'a TLSDecoySpec {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,new,282,pub fn new() -> TLSDecoySpec {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,hostname,288,pub fn hostname(&self) -> &str {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,clear_hostname,295,pub fn clear_hostname(&mut self) {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,has_hostname,299,pub fn has_hostname(&self) -> bool {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,set_hostname,304,"pub fn set_hostname(&mut self, v: ::std::string::String) {"
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,mut_hostname,310,pub fn mut_hostname(&mut self) -> &mut ::std::string::String {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,take_hostname,318,pub fn take_hostname(&mut self) -> ::std::string::String {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,ipv4addr,324,pub fn ipv4addr(&self) -> u32 {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,clear_ipv4addr,328,pub fn clear_ipv4addr(&mut self) {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,has_ipv4addr,332,pub fn has_ipv4addr(&self) -> bool {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,set_ipv4addr,337,"pub fn set_ipv4addr(&mut self, v: u32) {"
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,ipv6addr,343,pub fn ipv6addr(&self) -> &[u8] {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,clear_ipv6addr,350,pub fn clear_ipv6addr(&mut self) {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,has_ipv6addr,354,pub fn has_ipv6addr(&self) -> bool {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,set_ipv6addr,359,"pub fn set_ipv6addr(&mut self, v: ::std::vec::Vec<u8>) {"
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,mut_ipv6addr,365,pub fn mut_ipv6addr(&mut self) -> &mut ::std::vec::Vec<u8> {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,take_ipv6addr,373,pub fn take_ipv6addr(&mut self) -> ::std::vec::Vec<u8> {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,timeout,379,pub fn timeout(&self) -> u32 {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,clear_timeout,383,pub fn clear_timeout(&mut self) {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,has_timeout,387,pub fn has_timeout(&self) -> bool {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,set_timeout,392,"pub fn set_timeout(&mut self, v: u32) {"
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,tcpwin,398,pub fn tcpwin(&self) -> u32 {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,clear_tcpwin,402,pub fn clear_tcpwin(&mut self) {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,has_tcpwin,406,pub fn has_tcpwin(&self) -> bool {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,set_tcpwin,411,"pub fn set_tcpwin(&mut self, v: u32) {"
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,generated_message_descriptor_data,415,fn generated_message_descriptor_data() -> ::protobuf::reflect::GeneratedMessageDescriptorData {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,constant,NAME,457,"const NAME: &'static str = ""TLSDecoySpec"";"
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,is_initialized,459,fn is_initialized(&self) -> bool {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,merge_from,463,"fn merge_from(&mut self, is: &mut ::protobuf::CodedInputStream<'_>) -> ::protobuf::Result<()> {"
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,compute_size,494,fn compute_size(&self) -> u64 {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,write_to_with_cached_sizes,520,"fn write_to_with_cached_sizes(&self, os: &mut ::protobuf::CodedOutputStream<'_>) -> ::protobuf::Result<()> {"
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,special_fields,543,fn special_fields(&self) -> &::protobuf::SpecialFields {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,mut_special_fields,547,fn mut_special_fields(&mut self) -> &mut ::protobuf::SpecialFields {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,new,551,fn new() -> TLSDecoySpec {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,clear,555,fn clear(&mut self) {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,default_instance,565,fn default_instance() -> &'static TLSDecoySpec {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,constant,instance,566,static instance: TLSDecoySpec = TLSDecoySpec {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,descriptor,580,fn descriptor() -> ::protobuf::reflect::MessageDescriptor {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,constant,descriptor,581,static descriptor: ::protobuf::rt::Lazy<::protobuf::reflect::MessageDescriptor> = ::protobuf::rt::Lazy::new();
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,fmt,587,"fn fmt(&self, f: &mut ::std::fmt::Formatter<'_>) -> ::std::fmt::Result {"
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,type,RuntimeType,593,type RuntimeType = ::protobuf::reflect::rt::RuntimeTypeMessage<Self>;
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,struct,ClientConf,598,pub struct ClientConf {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,default,618,fn default() -> &'a ClientConf {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,new,624,pub fn new() -> ClientConf {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,generation,630,pub fn generation(&self) -> u32 {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,clear_generation,634,pub fn clear_generation(&mut self) {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,has_generation,638,pub fn has_generation(&self) -> bool {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,set_generation,643,"pub fn set_generation(&mut self, v: u32) {"
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,generated_message_descriptor_data,647,fn generated_message_descriptor_data() -> ::protobuf::reflect::GeneratedMessageDescriptorData {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,constant,NAME,689,"const NAME: &'static str = ""ClientConf"";"
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,is_initialized,691,fn is_initialized(&self) -> bool {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,merge_from,720,"fn merge_from(&mut self, is: &mut ::protobuf::CodedInputStream<'_>) -> ::protobuf::Result<()> {"
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,compute_size,751,fn compute_size(&self) -> u64 {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,write_to_with_cached_sizes,781,"fn write_to_with_cached_sizes(&self, os: &mut ::protobuf::CodedOutputStream<'_>) -> ::protobuf::Result<()> {"
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,special_fields,804,fn special_fields(&self) -> &::protobuf::SpecialFields {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,mut_special_fields,808,fn mut_special_fields(&mut self) -> &mut ::protobuf::SpecialFields {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,new,812,fn new() -> ClientConf {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,clear,816,fn clear(&mut self) {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,default_instance,826,fn default_instance() -> &'static ClientConf {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,constant,instance,827,static instance: ClientConf = ClientConf {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,descriptor,841,fn descriptor() -> ::protobuf::reflect::MessageDescriptor {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,constant,descriptor,842,static descriptor: ::protobuf::rt::Lazy<::protobuf::reflect::MessageDescriptor> = ::protobuf::rt::Lazy::new();
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,fmt,848,"fn fmt(&self, f: &mut ::std::fmt::Formatter<'_>) -> ::std::fmt::Result {"
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,type,RuntimeType,854,type RuntimeType = ::protobuf::reflect::rt::RuntimeTypeMessage<Self>;
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,struct,DnsRegConf,860,pub struct DnsRegConf {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,default,880,fn default() -> &'a DnsRegConf {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,new,886,pub fn new() -> DnsRegConf {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,dns_reg_method,892,pub fn dns_reg_method(&self) -> DnsRegMethod {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,clear_dns_reg_method,899,pub fn clear_dns_reg_method(&mut self) {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,has_dns_reg_method,903,pub fn has_dns_reg_method(&self) -> bool {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,set_dns_reg_method,908,"pub fn set_dns_reg_method(&mut self, v: DnsRegMethod) {"
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,target,914,pub fn target(&self) -> &str {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,clear_target,921,pub fn clear_target(&mut self) {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,has_target,925,pub fn has_target(&self) -> bool {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,set_target,930,"pub fn set_target(&mut self, v: ::std::string::String) {"
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,mut_target,936,pub fn mut_target(&mut self) -> &mut ::std::string::String {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,take_target,944,pub fn take_target(&mut self) -> ::std::string::String {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,domain,950,pub fn domain(&self) -> &str {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,clear_domain,957,pub fn clear_domain(&mut self) {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,has_domain,961,pub fn has_domain(&self) -> bool {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,set_domain,966,"pub fn set_domain(&mut self, v: ::std::string::String) {"
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,mut_domain,972,pub fn mut_domain(&mut self) -> &mut ::std::string::String {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,take_domain,980,pub fn take_domain(&mut self) -> ::std::string::String {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,pubkey,986,pub fn pubkey(&self) -> &[u8] {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,clear_pubkey,993,pub fn clear_pubkey(&mut self) {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,has_pubkey,997,pub fn has_pubkey(&self) -> bool {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,set_pubkey,1002,"pub fn set_pubkey(&mut self, v: ::std::vec::Vec<u8>) {"
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,mut_pubkey,1008,pub fn mut_pubkey(&mut self) -> &mut ::std::vec::Vec<u8> {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,take_pubkey,1016,pub fn take_pubkey(&mut self) -> ::std::vec::Vec<u8> {
conjure-master,proto/signalling.rs,4e438961fb49ac9730b72fda1841eddacfd33d812499c449c2ae725295cc031c,rust,function,utls_distribution,1022,pub fn utls_distribution(&self) -> &str {
