donor,path,sha256,size_bytes,mode,kind,authority,language,high_signal,ui_product,module_record_id,semantic_record_ids,disposition,unresolved
gojq,cli/testdata/8.json,a9aa6ee7cd2a9739e54f101153fbbd8dc4a3ebf0138b0e6756a204f76e9607ec,120,0o644,configuration,authoritative-source,n/a,1,1,PR236-M058,PR236-S009,resolved,0
gojq,cli/testdata/9.jq,eb05dae022131a9fe56f4e95d71e60fb7e77f386ac377d661241ccbacc0cbea9,204,0o644,fixture,derived-or-reference,n/a,0,1,PR236-M058,PR236-S009,resolved,0
gojq,cli/testdata/9.json,514e273767ceec3e590f00622f61fd28e846b3178692524044e81b9f734336f1,671,0o644,configuration,authoritative-source,n/a,1,1,PR236-M058,PR236-S009,resolved,0
gojq,cli/testdata/m1/m1.jq,18402bda822a2e058a8c3e026a74c65077fc28fce9f1af6a679fed65cb90bdfb,37,0o644,fixture,derived-or-reference,n/a,0,1,PR236-M058,PR236-S009,resolved,0
gojq,cli/testdata/m1/m1.json,e8a2c59546cd42147fcd135362dc730bbd906f0c6ee994df06381269549cef4e,18,0o644,configuration,authoritative-source,n/a,1,1,PR236-M058,PR236-S009,resolved,0
gojq,cli/testdata/m2/m2.jq,1003d3b8b76b894fa17314192718f8dd8e5fed69bee47765418e25b9dc955ea8,96,0o644,fixture,derived-or-reference,n/a,0,1,PR236-M058,PR236-S009,resolved,0
gojq,cli/testdata/m2/m3.jq,6e69ac97b7b5a366410b9953fca248cafbccf574e6d82cd89a561d047e4e599a,11,0o644,fixture,derived-or-reference,n/a,0,1,PR236-M058,PR236-S009,resolved,0
gojq,cli/testdata/m2/m3.json,b1ce0aa6fdf3cf349d773243dab9fbbe09d30619f38b0c1e8977e28c4f0bc495,3,0o644,configuration,authoritative-source,n/a,1,1,PR236-M058,PR236-S009,resolved,0
gojq,cli/testdata/m3/m3.jq,d839bd7f4cb87c7618bf432b7720df16522e92005c7fcb807cfe183a234a23e8,11,0o644,fixture,derived-or-reference,n/a,0,1,PR236-M058,PR236-S009,resolved,0
gojq,cmd/gojq/main.go,a171317192400c6b5dd500804b36412bc01de3da543b57583eb9291232a0a160,134,0o644,implementation,authoritative-source,Go,1,1,PR236-M059,PR236-S009,resolved,0
gojq,code.go,634e80c09e1c8fde5adc8b61ab91be23a9fecd3aaa7065f81b3b2203e86cb1c6,1501,0o644,implementation,authoritative-source,Go,1,0,PR236-M055,PR236-S009,resolved,0
gojq,compare.go,fbd752e5869c03a823dfb10fe3aea36cf4bec953835a725fdebc61f49b1fa79d,1369,0o644,implementation,authoritative-source,Go,1,0,PR236-M055,PR236-S009,resolved,0
gojq,compare_test.go,e4f2acfddbc3f679f6c10a0edc842f29b25480c13467ab2d67c4a671c670b37d,1901,0o644,test,authoritative-source,Go,1,0,PR236-M055,PR236-S009,resolved,0
gojq,compiler.go,eb67a91488e1ddaac238a4423c0e15a44e2e167ed54bb1e39bd82a7a235564fd,43490,0o644,implementation,authoritative-source,Go,1,0,PR236-M055,PR236-S009,resolved,0
gojq,compiler_test.go,134c7d0e1f59a4033602fdc26a336b3e1ea414729fa181f0d59804fa7a9fc350,8229,0o644,test,authoritative-source,Go,1,0,PR236-M055,PR236-S009,resolved,0
gojq,debug.go,675b439b13ceaba6436d88ff7927b57a42d8180aa125d38ff562fd7dcb9c5eed,4016,0o644,implementation,authoritative-source,Go,1,0,PR236-M055,PR236-S009,resolved,0
gojq,encoder.go,7e3314b56e3c1f87378365cd2a19eda8558de06686d3dedce8730fba9398fdda,3969,0o644,implementation,authoritative-source,Go,1,0,PR236-M055,PR236-S009,resolved,0
gojq,encoder_test.go,20f07e5b52e4ca9bbbb478a4dda0846733776de7e5420a14bb7f8e3d22966f91,1404,0o644,test,authoritative-source,Go,1,0,PR236-M055,PR236-S009,resolved,0
gojq,env.go,b786f72cbb6fb551fb796ff0b19189631c018210d01f5c396eb49845c9ad0fce,752,0o644,implementation,authoritative-source,Go,1,0,PR236-M055,PR236-S009,resolved,0
gojq,error.go,a5b70089e4c5e631f663e2c1c2184a16655b95a8a2501a82755df3e5ef4e9b47,8365,0o644,implementation,authoritative-source,Go,1,0,PR236-M055,PR236-S009,resolved,0
gojq,execute.go,a9c95583353359521d731d09a50558cfa019f1040e906a130c7f2ee23a1f66d3,9495,0o644,implementation,authoritative-source,Go,1,0,PR236-M055,PR236-S009,resolved,0
gojq,func.go,1df5e744241f86168b05ceadde984caf8d5f2e74de62ee2526b94f1ff8bbc048,44856,0o644,implementation,authoritative-source,Go,1,0,PR236-M055,PR236-S009,resolved,0
gojq,go.dev.mod,72418252eca7eb92f1845a41015483a59221e0f311b2db3a874dc712721c77bd,182,0o644,fixture,derived-or-reference,n/a,0,0,PR236-M055,PR236-S009,resolved,0
gojq,go.dev.sum,eb27a3ee4f308a032a3280c209b8a9a642033665f9449c551dad6fe08d62f1c0,408,0o644,fixture,derived-or-reference,n/a,0,0,PR236-M055,PR236-S009,resolved,0
gojq,go.mod,6194832bbe8898a24ff616b6943a87f7ce73caa7be27619b04547821ffd6bd57,422,0o644,configuration,authoritative-source,n/a,1,0,PR236-M055,PR236-S009,resolved,0
gojq,go.sum,92db6ef2de42422c5d12612d4e8f0d6ff05eb49e4b2597257bc75ec0b7697297,1523,0o644,configuration,authoritative-source,n/a,1,0,PR236-M055,PR236-S009,resolved,0
gojq,gojq.go,a1767be0af0dab2610051134ecf547a3a3478118adc0da303a3f7e188aae39ef,215,0o644,implementation,authoritative-source,Go,1,0,PR236-M055,PR236-S009,resolved,0
gojq,iter.go,00a9c87f136ec6574134c109f737b513cf9616f8bdf78f1094e223fa551e9cf3,790,0o644,implementation,authoritative-source,Go,1,0,PR236-M055,PR236-S009;PR236-S061,resolved,0
gojq,lexer.go,718d06d270813c37776f254c054c51551e05f8996514d3e776e6326694d8a484,10971,0o644,implementation,authoritative-source,Go,1,0,PR236-M055,PR236-S009,resolved,0
gojq,module_loader.go,944fc18e240b2b77d66891bcbe001664fdc0e5a5f323e60ef4b757314555c85f,4231,0o644,implementation,authoritative-source,Go,1,0,PR236-M055,PR236-S009,resolved,0
gojq,operator.go,fdb52ca1d65b2f10602688b54c3518e439b950df3863917719b14fabdbfa6df7,10365,0o644,implementation,authoritative-source,Go,1,0,PR236-M055,PR236-S009,resolved,0
gojq,option.go,e22a413e0fe69cea49d625411760650e9d5e4976b0515bdce9a0f3534dae59ee,3786,0o644,implementation,authoritative-source,Go,1,0,PR236-M055,PR236-S009;PR236-S062,resolved,0
gojq,option_environ_loader_test.go,1697ddb33c644821d03415fa152aa1a9039f2ca3af4d91542baebe533b4d02b7,552,0o644,test,authoritative-source,Go,1,0,PR236-M055,PR236-S009,resolved,0
gojq,option_function_test.go,60647c88f995bde5d2c1d68726adc68acb24d92eba609a21cbe42894297e1dfe,1284,0o644,test,authoritative-source,Go,1,0,PR236-M055,PR236-S009,resolved,0
gojq,option_input_iter_test.go,5edabdc569579ebad4f2f55f22fe5a5d057163e6f381b05e564a20e21c3a4ed1,516,0o644,test,authoritative-source,Go,1,0,PR236-M055,PR236-S009,resolved,0
gojq,option_iter_function_test.go,17bfd098d311662d315d088b317eafdb258bfe3dba647d52c64f32b5574966b1,961,0o644,test,authoritative-source,Go,1,0,PR236-M055,PR236-S009,resolved,0
gojq,option_module_loader_test.go,02a1577e61f7a6f335b66d2a8e385ff0d23986b4915cdafeb00fadcda08293fd,954,0o644,test,authoritative-source,Go,1,0,PR236-M055,PR236-S009,resolved,0
gojq,option_test.go,a6e62c9985655a7195e46ab13a2030d323cb23c2991b545ec8b3010d8ecddc6a,19894,0o644,test,authoritative-source,Go,1,0,PR236-M055,PR236-S009,resolved,0
gojq,option_variables_test.go,a6a4c731ff97b2fd25b6f14ba5ec922c0c47a17d55ed0390eaca903c3170a240,532,0o644,test,authoritative-source,Go,1,0,PR236-M055,PR236-S009,resolved,0
gojq,parser.go,3a62f1f6aa6b7e11111cae13e0d55c4d9bc1e14d1d9c3affddc5413cd3be49c2,38618,0o644,implementation,authoritative-source,Go,1,0,PR236-M055,PR236-S009,resolved,0
gojq,parser.go.y,6013f3d8453536aa9f67bce55c2d56a223ef4a1bdf686ce9ebd595038c8c0af3,14651,0o644,fixture,derived-or-reference,n/a,0,0,PR236-M055,PR236-S009,resolved,0
gojq,preview.go,c4ae18a16e46060902ccafb5f714b27c6252115153f83914ff032b82fdcd2417,1796,0o644,implementation,authoritative-source,Go,1,1,PR236-M055,PR236-S009,resolved,0
gojq,preview_test.go,08372944e9145d9d6dd642507929ec19dd4f4dd5f8646085691cbb04ae36d6f2,2314,0o644,test,authoritative-source,Go,1,1,PR236-M055,PR236-S009,resolved,0
gojq,query.go,8305f0f79b23469d5b117c5a92cd82cc124c75cb033b4641114516ca2cbb8b6a,16399,0o644,implementation,authoritative-source,Go,1,0,PR236-M055,PR236-S009,resolved,0
gojq,query_test.go,5a5eb73d3a1d11504dd1fa814b0f58f33436236308254923bb2cb8d60a3e98ea,8267,0o644,test,authoritative-source,Go,1,0,PR236-M055,PR236-S009;PR236-S063,resolved,0
gojq,release.go,346f98d7198f066379d22d3534d7074b6d2cfad61efd3978296fc77426027c95,253,0o644,implementation,authoritative-source,Go,1,0,PR236-M055,PR236-S009,resolved,0
gojq,scope_stack.go,41fad326730d0cebca6430f94bfcff6cf4633b0459d10a014dc8be1d8a00bc63,791,0o644,implementation,authoritative-source,Go,1,0,PR236-M055,PR236-S009,resolved,0
gojq,stack.go,1f886a3a784f711b980e26f29495322eb6f8b0ffccb741e78576c73fb243b1d8,786,0o644,implementation,authoritative-source,Go,1,0,PR236-M055,PR236-S009,resolved,0
gojq,term_type.go,909eb916009b46c8b0d5cdff48d0b96517a79e23127ac65999482c8938640419,1541,0o644,implementation,authoritative-source,Go,1,0,PR236-M055,PR236-S009,resolved,0
gojq,type.go,0d287c68aacc949fe0cf5949dc2a6bbb40be70d0ca65c24f0d5e49e4cb88dd33,627,0o644,implementation,authoritative-source,Go,1,0,PR236-M055,PR236-S009,resolved,0
gojq,type_test.go,ce80cdd44fc6f3e458eba268007d60f9410d2ab31e4414f7cc52c0d423487040,1010,0o644,test,authoritative-source,Go,1,0,PR236-M055,PR236-S009,resolved,0
haskell_tor,.gitignore,a8b6ac78a9b2655ce54fd848d94963caf5cea3394657e93dc6d119c62367564f,43,0o644,repository-administration,derived-or-reference,n/a,0,0,PR236-M060,PR236-S010,resolved,0
haskell_tor,.gitmodules,d617f21db9d7299f808d51dd3b5a1a9d9c12e2cef044b01dc32bc1a0028b36e1,78,0o644,fixture,derived-or-reference,n/a,0,0,PR236-M060,PR236-S010,resolved,0
haskell_tor,.travis.yml,e692ccfc1ecd3a69f665188f73cfeb233e760cee46bf278c88736c6c56005357,2984,0o644,configuration,authoritative-source,n/a,1,0,PR236-M060,PR236-S010,resolved,0
haskell_tor,LICENSE,a70d8305db12e255d43cd4b122ed0a34f9817034e9eabe51d19a633273b9ffda,1506,0o644,fixture,derived-or-reference,n/a,0,0,PR236-M060,PR236-S010,resolved,0
haskell_tor,README.md,ad0155c88169416e48aebb18a1732f85a6ce7af04efd42c8d394b39d286f9395,4307,0o644,documentation,authoritative-source,n/a,1,0,PR236-M060,PR236-S010,resolved,0
haskell_tor,Setup.hs,5066653559d4d6134b022d66a634a17fdcf8db35d28b447e581fec284afa4689,46,0o644,implementation,authoritative-source,Haskell,1,0,PR236-M060,PR236-S010,resolved,0
haskell_tor,exe/Main.hs,b108bdad2b5b5cf3bf7dade1bb0494b905b2923eebb9fad82d718853ef5f07fc,5979,0o644,implementation,authoritative-source,Haskell,1,0,PR236-M061,PR236-S010,resolved,0
haskell_tor,exe/Tor/Flags.hs,2f91d3d74cb96914c6ae4cf3eaa9ba4218051ef5909f57ac91762a7cc5cd359f,2934,0o644,implementation,authoritative-source,Haskell,1,0,PR236-M061,PR236-S010,resolved,0
haskell_tor,haskell-tor.cabal,38214ac91204af54838db881cff9313ad00905807408afb830f79cfb32bcbd50,7480,0o644,fixture,derived-or-reference,n/a,0,0,PR236-M060,PR236-S010,resolved,0
haskell_tor,src/Crypto/Hash/Easy.hs,28c1e5ec7eb2462304e915bbff9f3ddd115d20c302bbdc827abcff18c89afd0c,1026,0o644,implementation,authoritative-source,Haskell,1,0,PR236-M063,PR236-S010,resolved,0
haskell_tor,src/Crypto/PubKey/RSA/KeyHash.hs,2fa9574b9197d7bb0208f81877a5eacc5c97ebf8b860a9d395c9e99d5bf944d3,890,0o644,implementation,authoritative-source,Haskell,1,0,PR236-M063,PR236-S010,resolved,0
haskell_tor,src/Tor/Circuit.hs,544769ffcf639e9f61d70fc13562c25a27b8cd022495e8fb96ca24d5bd3f0e19,45574,0o644,implementation,authoritative-source,Haskell,1,1,PR236-M064,PR236-S010,resolved,0
haskell_tor,src/Tor/DataFormat/Consensus.hs,e1e409260aeab052b527b889667afc666a5ecf65398bfb2f8bad8758ba862146,10918,0o644,implementation,authoritative-source,Haskell,1,0,PR236-M064,PR236-S010;PR236-S033,resolved,0
haskell_tor,src/Tor/DataFormat/DefaultDirectory.hs,ae18abb32cc388ebe3d3b88b71a73d252d0b88aebce6c2604d1283cbc31f47fa,2205,0o644,implementation,authoritative-source,Haskell,1,0,PR236-M064,PR236-S010,resolved,0
haskell_tor,src/Tor/DataFormat/DirCertInfo.hs,19537832bb5ac69b3bbf63166c448685b37aa1fabe6f7f55efaf9ab0205c0982,2986,0o644,implementation,authoritative-source,Haskell,1,0,PR236-M064,PR236-S010,resolved,0
haskell_tor,src/Tor/DataFormat/Helpers.hs,6a3f9ec6b39a69a29b9941cd5d02850febadcb8a1925164b3a33953d23d78a11,8262,0o644,implementation,authoritative-source,Haskell,1,0,PR236-M064,PR236-S010,resolved,0
haskell_tor,src/Tor/DataFormat/RelayCell.hs,03f3c60b287dca1aecad5fa47e45d64c22f6089a7fbd0fb0405de36c14c0b5ce,21889,0o644,implementation,authoritative-source,Haskell,1,0,PR236-M064,PR236-S010,resolved,0
haskell_tor,src/Tor/DataFormat/RouterDesc.hs,98c07ae147bb8f749a19a00eeeab1a2b91bd1135bfe91105cd4f2d681343d621,16833,0o644,implementation,authoritative-source,Haskell,1,0,PR236-M064,PR236-S010,resolved,0
haskell_tor,src/Tor/DataFormat/TorAddress.hs,9e902a44a2c5d5a7c4172b8359bfccc31be396b489a4dd847087abfa5bcbf1e0,5387,0o644,implementation,authoritative-source,Haskell,1,0,PR236-M064,PR236-S010,resolved,0
haskell_tor,src/Tor/DataFormat/TorCell.hs,c0ceab95d5daafa48560d3c278a6d612da2b269e123f403cef5972de9f5ebdcd,13037,0o644,implementation,authoritative-source,Haskell,1,0,PR236-M064,PR236-S010,resolved,0
haskell_tor,src/Tor/HybridCrypto.hs,e99af92663252b270a8c148970e31f46d06426499c86c81d8796567de3a7aa35,2555,0o644,implementation,authoritative-source,Haskell,1,0,PR236-M064,PR236-S010,resolved,0
haskell_tor,src/Tor/Link/CipherSuites.hs,2b712b60d84e7d968fea184571cc5738e27ba744adeb760c9fe6575a0ef00dcc,14280,0o644,implementation,authoritative-source,Haskell,1,1,PR236-M064,PR236-S010,resolved,0
haskell_tor,src/Tor/Link/DH.hs,f996ce3c52a822484c5ba8731aefca880649017eea398ce1d220bd561e4a2157,534,0o644,implementation,authoritative-source,Haskell,1,0,PR236-M064,PR236-S010,resolved,0
haskell_tor,src/Tor/Link.hs,7e1efcdf620069451083551fde70cc4dadb2140284641d33ebe30427dd274cb7,33715,0o644,implementation,authoritative-source,Haskell,1,0,PR236-M064,PR236-S010,resolved,0
haskell_tor,src/Tor/NetworkStack/Fetch.hs,c0a18b27189397a6d03fa2fee393dfaadf1368c1a8cb44de504eb942fec087da,6336,0o644,implementation,authoritative-source,Haskell,1,0,PR236-M064,PR236-S010,resolved,0
haskell_tor,src/Tor/NetworkStack/Hans.hs,827b9972a3591d2bfa8615564f776280b9a93412e0d02cd107373b7fa1271fee,2769,0o644,implementation,authoritative-source,Haskell,1,0,PR236-M064,PR236-S010,resolved,0
haskell_tor,src/Tor/NetworkStack/System.hs,58fff5f499b361f34fc8893112d9a440c6f6976c23453d90096472f0602d5dd4,2757,0o644,implementation,authoritative-source,Haskell,1,0,PR236-M064,PR236-S010,resolved,0
haskell_tor,src/Tor/NetworkStack.hs,4c990a76122da00cba06301def2131ee105f5985ca23c79afa5c88f0ac21d640,2487,0o644,implementation,authoritative-source,Haskell,1,0,PR236-M064,PR236-S010,resolved,0
haskell_tor,src/Tor/Options.hs,a2bb0c7a4e2b8b4e7f57c99d96e3c02664c488b9fecede9d00a13128ffc4f7ad,6094,0o644,implementation,authoritative-source,Haskell,1,0,PR236-M064,PR236-S010,resolved,0
haskell_tor,src/Tor/RNG.hs,bd885a48f230ca2fdd7550be147db4d12df03d2c2e006113968e6e948f53ecaa,244,0o644,implementation,authoritative-source,Haskell,1,0,PR236-M064,PR236-S010,resolved,0
haskell_tor,src/Tor/RouterDesc/Render.hs,346bbe8f2060bd576b72ca06195a6cca58786289e4aeee7fcb05d18bb1c2e0ae,10431,0o644,implementation,authoritative-source,Haskell,1,0,PR236-M064,PR236-S010,resolved,0
haskell_tor,src/Tor/RouterDesc.hs,ffcb3630ac9a7fe63ea668bc2538ae4b75b1ea2f1a07b27ad64355d2a3dc5f2f,5143,0o644,implementation,authoritative-source,Haskell,1,0,PR236-M064,PR236-S010,resolved,0
haskell_tor,src/Tor/State/CircuitManager.hs,4e45101555a86ee85d68663da705f61b2a0372b5d7277fd81e4285b9fe63ffcb,7381,0o644,implementation,authoritative-source,Haskell,1,1,PR236-M064,PR236-S010;PR236-S034,resolved,0
haskell_tor,src/Tor/State/Credentials.hs,e714835f52ca28b243643cc2536860a8a237faa63c7ab801a0b058788ae228ad,12973,0o644,implementation,authoritative-source,Haskell,1,0,PR236-M064,PR236-S010,resolved,0
haskell_tor,src/Tor/State/Directories.hs,8cf4cc7dc7e0f4d1a493430be285847253533f2d9c3faad20f35fd0f40b13244,8881,0o644,implementation,authoritative-source,Haskell,1,0,PR236-M064,PR236-S010,resolved,0
haskell_tor,src/Tor/State/LinkManager.hs,ac3fee7871337e0b858b92935bd87595fc53ee3a12f3e6948073ad50e6300f2a,4827,0o644,implementation,authoritative-source,Haskell,1,0,PR236-M064,PR236-S010,resolved,0
haskell_tor,src/Tor/State/Routers.hs,89f3439956648ba6b21202297f04a8ec65e2099e82b1707b82deedfbee0cf904,12928,0o644,implementation,authoritative-source,Haskell,1,0,PR236-M064,PR236-S010,resolved,0
haskell_tor,src/Tor.hs,1279c4d58b8c8fd1be150d3f4a035affa5ebfbcb1ee0e2e63d46122fbf1de37b,4382,0o644,implementation,authoritative-source,Haskell,1,0,PR236-M062,PR236-S010,resolved,0
haskell_tor,test/Test/CipherSuite.hs,0989894ca77ded69dbe1af290616252e28649c7a01810b00c3bcdf3516d941e0,3659,0o644,test,authoritative-source,Haskell,1,1,PR236-M065,PR236-S010,resolved,0
haskell_tor,test/Test/Handshakes.hs,7e81552a36faba135a882b9b33bbfd587fdf6251abd9a3e1ca756b6e419205ff,2960,0o644,test,authoritative-source,Haskell,1,0,PR236-M065,PR236-S010;PR236-S035,resolved,0
haskell_tor,test/Test/HybridEncrypt.hs,ac8e526f0dc8c17a6ce7194bf341f0ff977805f09c4acdb4130c50505f9fedf6,1676,0o644,test,authoritative-source,Haskell,1,0,PR236-M065,PR236-S010,resolved,0
haskell_tor,test/Test/Standard.hs,3f9771e6cd1185e7d2a5a8af235f8ae37f45b671718c152c7db14cb278e52a78,714,0o644,test,authoritative-source,Haskell,1,0,PR236-M065,PR236-S010,resolved,0
haskell_tor,test/Test/TorCell.hs,607cbb92a67631141f333abb8b2f68fd11270357da2c41e61704e471f4ee27fa,13072,0o644,test,authoritative-source,Haskell,1,0,PR236-M065,PR236-S010,resolved,0
haskell_tor,test/Test.hs,24329782baef14769d5c3b902758fb6ab60609ae6f08668615dd0715ffcb65f1,210,0o644,test,authoritative-source,Haskell,1,0,PR236-M065,PR236-S010,resolved,0
incy_link_encoder,.gitignore,adb6f1de15639975481c90c728d81430e39996f4d36c252ef4566ed89ddf6e35,65,0o644,repository-administration,derived-or-reference,n/a,0,0,PR236-M066,PR236-S011,resolved,0
incy_link_encoder,.npmignore,35b112d08e6c9ca6dfd225934e4575e46741ab8d3ada07232e4ce8ca310edc30,47,0o644,fixture,derived-or-reference,n/a,0,0,PR236-M066,PR236-S011,resolved,0
incy_link_encoder,LICENSE,385b2f1f8944fee3e59c768307fe213dd305b457c194514316e28a8af91d35f5,1065,0o644,fixture,derived-or-reference,n/a,0,0,PR236-M066,PR236-S011,resolved,0
incy_link_encoder,README.md,f3c347e1e9a4c9c7ad17f059dd05a9748b8ef3becd63b665702cdf39bc57fb37,3446,0o644,documentation,authoritative-source,n/a,1,0,PR236-M066,PR236-S011,resolved,0
incy_link_encoder,assets/incy_assets_a.bin,29047e8cbf382932a491608ae9202e3efe447f2739f81dca25b37019dc24d8f7,4096,0o644,fixture,derived-or-reference,n/a,0,0,PR236-M067,PR236-S011,resolved,0
incy_link_encoder,assets/incy_assets_b.bin,0cc7e650c25b10bd53587f01424bc901810ba6ea43af4dac49a3e7d9c5ac10ec,4096,0o644,fixture,derived-or-reference,n/a,0,0,PR236-M067,PR236-S011,resolved,0
incy_link_encoder,package-lock.json,fada905529963af01b4c7ee6c459cfdc56dd3335fbffa70072cb56a72607cc8e,63953,0o644,configuration,authoritative-source,n/a,1,0,PR236-M066,PR236-S011,resolved,0
incy_link_encoder,package.json,c39d4780d9abbffa6f9a6fc733189ea81d4af64ef8eab55e4f792c6f1ea9dfac,1380,0o644,configuration,authoritative-source,n/a,1,0,PR236-M066,PR236-S011,resolved,0
incy_link_encoder,scripts/gen-keymat.mjs,50b66985e5d7413c195edd77b5d5802ad4863b4700d88e0199fa688f823cc227,1139,0o644,implementation,authoritative-source,JavaScript,1,0,PR236-M068,PR236-S011,resolved,0
incy_link_encoder,src/index.ts,5f6a1a9732c09578cf5b41cc1417d5460709dc294862bfbf87c235e1abba1eeb,9748,0o644,implementation,authoritative-source,TypeScript,1,0,PR236-M069,PR236-S011;PR236-S054,resolved,0
incy_link_encoder,src/keymat.ts,6f12f6ec9de44e8498e2a52da2378c8220cfcf5a722a3273282766a6199179ec,11092,0o644,implementation,authoritative-source,TypeScript,1,0,PR236-M069,PR236-S011;PR236-S055,resolved,0
incy_link_encoder,test/index.test.ts,a5abf146db61b0db0d34747bb0143745d5ec01bb34a5aa4b21cbb0badb9e054a,3693,0o644,implementation,authoritative-source,TypeScript,1,0,PR236-M070,PR236-S011,resolved,0
incy_link_encoder,tsconfig.json,a38c5b9a7ec9f4855acbaf92933710b0f2147c59518d7f6f91da4b8a4259b822,410,0o644,configuration,authoritative-source,n/a,1,0,PR236-M066,PR236-S011,resolved,0
mem_db,.github/workflows/ci.yml,ededc5a884f9c7755fbb6c98e9525f6336ed1e207981ae9689a085fd0ce5aed3,529,0o644,configuration,authoritative-source,n/a,1,0,PR236-M071,PR236-S012,resolved,0
mem_db,.gitignore,0ee3a4dedffef637a301f40ece78007103793823cbca2bf31ef6c8048592cea6,68,0o644,repository-administration,derived-or-reference,n/a,0,0,PR236-M073,PR236-S012,resolved,0
mem_db,.idea/.gitignore,be4cc3de7958b6a973a8c1b41479eed7a40d1bf1a6b9e10402f3e3aead933fd4,228,0o644,repository-administration,derived-or-reference,n/a,0,0,PR236-M072,PR236-S012,resolved,0
mem_db,.idea/mem-stream.iml,cee52f9eee96ce0f5cc5fe41cd272af07b36850f82d2281ceb8c3124cc7ef3a9,283,0o644,fixture,derived-or-reference,n/a,0,0,PR236-M072,PR236-S012,resolved,0
mem_db,.idea/modules.xml,daea8d37932e751dd576283cc631ad27da757b35764ac8291a5692d6b52de849,272,0o644,fixture,derived-or-reference,n/a,0,0,PR236-M072,PR236-S012,resolved,0
mem_db,.idea/vcs.xml,6323e12648862a0a96fc0d7877672817d6cd91e2c2a3c3d78f1090db23c6e88e,167,0o644,fixture,derived-or-reference,n/a,0,0,PR236-M072,PR236-S012,resolved,0
mem_db,Cargo.toml,6c1b114bf36d22e9659d387c696927be251a88151186f4dc7ea5bf2963f0299d,57,0o644,configuration,authoritative-source,n/a,1,0,PR236-M073,PR236-S012,resolved,0
mem_db,README.md,414474d8935fee2a9e9c36a5192dd6bdf5675abae4d40fa188d0dea77c6d1054,2829,0o644,documentation,authoritative-source,n/a,1,0,PR236-M073,PR236-S012,resolved,0
mem_db,client/.vscode/settings.json,10de116b18b7baf47bab78d0d295f983123e8d2437a7b09551551cbd4d077b6a,136,0o644,configuration,authoritative-source,n/a,1,1,PR236-M074,PR236-S012,resolved,0
mem_db,client/Cargo.lock,8470f37a9504192eb99972568f99426513675ed2c60e8ff4c19dc0c90e0e35e6,28478,0o644,fixture,derived-or-reference,n/a,0,1,PR236-M074,PR236-S012,resolved,0
mem_db,client/Cargo.toml,c54a194f8ee39f12d4bc9a75a9937ea6c3c660de50d8389cd993f0537154c5d4,523,0o644,configuration,authoritative-source,n/a,1,1,PR236-M074,PR236-S012,resolved,0
mem_db,client/Dockerfile,1749b4d4ee7ea4bfbe81eef51f67b79eb287a3e6c14df5668ad0702a46c966bd,315,0o644,fixture,derived-or-reference,n/a,0,1,PR236-M074,PR236-S012,resolved,0
mem_db,client/src/api/handlers.rs,b8a368975039d1b90d6f15d8c21664ceb3e8ad24ccbbbcc87461970d9cc77503,23072,0o644,implementation,authoritative-source,Rust,1,1,PR236-M074,PR236-S012,resolved,0
mem_db,client/src/api/mod.rs,4199fd96c1452333b248151ef356719989c6f3c2a98cda68eaee1cbe99881adb,29,0o644,implementation,authoritative-source,Rust,1,1,PR236-M074,PR236-S012,resolved,0
mem_db,client/src/api/router.rs,5c1cb53ad7ecdc3cb0074923dfbbd2de7f0deeecf78222dfa1a2e6420e641f33,1821,0o644,implementation,authoritative-source,Rust,1,1,PR236-M074,PR236-S012,resolved,0
mem_db,client/src/client/client.rs,2a54e119d15a156bf523a7e953321bd7290af6a6ec45eb09451439ed627b8e2c,16380,0o644,implementation,authoritative-source,Rust,1,1,PR236-M074,PR236-S012,resolved,0
mem_db,client/src/client/mod.rs,1aaa3d34c2434ff49abfada1df8e6d3218f065d5056c00951c0983a5b93383cb,29,0o644,implementation,authoritative-source,Rust,1,1,PR236-M074,PR236-S012,resolved,0
mem_db,client/src/client/pool.rs,6a5a76c09d75c30c90e16947b83f2f474d2df1a1f564ef3d2fe1ae6dc0e01f2a,3702,0o644,implementation,authoritative-source,Rust,1,1,PR236-M074,PR236-S012,resolved,0
mem_db,client/src/main.rs,2958e993524882f8a8a734f53454b826d1b4e9f24b8ece4b0db34826634817d6,1025,0o644,implementation,authoritative-source,Rust,1,1,PR236-M074,PR236-S012,resolved,0
mem_db,makefile,2ee8826b43322797e71a34e07a629cc7b4037f7bcee6ee5b501cba6bbba27cc4,974,0o644,configuration,authoritative-source,n/a,1,0,PR236-M073,PR236-S012,resolved,0
mem_db,server/.vscode/settings.json,10de116b18b7baf47bab78d0d295f983123e8d2437a7b09551551cbd4d077b6a,136,0o644,configuration,authoritative-source,n/a,1,0,PR236-M075,PR236-S012,resolved,0
mem_db,server/Cargo.lock,8aa018dea859e0f0661cf002af2e3056bae372eef1eac320d5b4a1d705531453,19422,0o644,fixture,derived-or-reference,n/a,0,0,PR236-M075,PR236-S012,resolved,0
mem_db,server/Cargo.toml,02252d1f500b7ccf91a206c778f9eeb337f5096a1b2b1b7df60445e540f3fd7f,398,0o644,configuration,authoritative-source,n/a,1,0,PR236-M075,PR236-S012,resolved,0
mem_db,server/Dockerfile,c5163c5f461fa7d79261080d399949278375dcccbe50d5630ef8989fb551bc9a,253,0o644,fixture,derived-or-reference,n/a,0,0,PR236-M075,PR236-S012,resolved,0
