wave,donor,path,kind,symbol,line
post-refactor-20b,sing-box-extended-extended,common/process/searcher.go,go_func,FindProcessInfo,27
post-refactor-20b,sing-box-extended-extended,common/process/searcher_android.go,go_type,androidSearcher,14
post-refactor-20b,sing-box-extended-extended,common/process/searcher_android.go,go_func,NewSearcher,18
post-refactor-20b,sing-box-extended-extended,common/process/searcher_android.go,go_func,Close,22
post-refactor-20b,sing-box-extended-extended,common/process/searcher_android.go,go_func,FindProcessInfo,26
post-refactor-20b,sing-box-extended-extended,common/process/searcher_darwin.go,go_type,darwinSearcher,17
post-refactor-20b,sing-box-extended-extended,common/process/searcher_darwin.go,go_func,NewSearcher,19
post-refactor-20b,sing-box-extended-extended,common/process/searcher_darwin.go,go_func,Close,23
post-refactor-20b,sing-box-extended-extended,common/process/searcher_darwin.go,go_func,FindProcessInfo,27
post-refactor-20b,sing-box-extended-extended,common/process/searcher_darwin_shared.go,go_type,darwinConnectionEntry,36
post-refactor-20b,sing-box-extended-extended,common/process/searcher_darwin_shared.go,go_type,darwinConnectionMatchKind,45
post-refactor-20b,sing-box-extended-extended,common/process/searcher_darwin_shared.go,go_type,darwinSnapshot,53
post-refactor-20b,sing-box-extended-extended,common/process/searcher_darwin_shared.go,go_type,darwinConnectionFinder,58
post-refactor-20b,sing-box-extended-extended,common/process/searcher_darwin_shared.go,go_func,newDarwinConnectionFinder,67
post-refactor-20b,sing-box-extended-extended,common/process/searcher_darwin_shared.go,go_func,FindDarwinConnectionOwner,75
post-refactor-20b,sing-box-extended-extended,common/process/searcher_darwin_shared.go,go_func,find,79
post-refactor-20b,sing-box-extended-extended,common/process/searcher_darwin_shared.go,go_func,loadSnapshot,122
post-refactor-20b,sing-box-extended-extended,common/process/searcher_darwin_shared.go,go_func,buildDarwinSnapshot,138
post-refactor-20b,sing-box-extended-extended,common/process/searcher_darwin_shared.go,go_func,darwinSnapshotSettings,153
post-refactor-20b,sing-box-extended-extended,common/process/searcher_darwin_shared.go,go_func,parseDarwinSnapshot,165
post-refactor-20b,sing-box-extended-extended,common/process/searcher_darwin_shared.go,go_func,parseDarwinConnectionEntry,178
post-refactor-20b,sing-box-extended-extended,common/process/searcher_darwin_shared.go,go_func,matchDarwinConnectionEntry,203
post-refactor-20b,sing-box-extended-extended,common/process/searcher_darwin_shared.go,go_func,normalizeDarwinAddrPort,243
post-refactor-20b,sing-box-extended-extended,common/process/searcher_darwin_shared.go,go_func,getExecPathFromPID,250
post-refactor-20b,sing-box-extended-extended,common/process/searcher_linux.go,go_type,linuxSearcher,19
post-refactor-20b,sing-box-extended-extended,common/process/searcher_linux.go,go_func,NewSearcher,25
post-refactor-20b,sing-box-extended-extended,common/process/searcher_linux.go,go_func,Close,38
post-refactor-20b,sing-box-extended-extended,common/process/searcher_linux.go,go_func,FindProcessInfo,49
post-refactor-20b,sing-box-extended-extended,common/process/searcher_linux.go,go_func,resolveSocketByNetlink,66
post-refactor-20b,sing-box-extended-extended,common/process/searcher_linux_shared.go,go_type,socketDiagConn,33
post-refactor-20b,sing-box-extended-extended,common/process/searcher_linux_shared.go,go_type,uidProcessPathCache,40
post-refactor-20b,sing-box-extended-extended,common/process/searcher_linux_shared.go,go_type,uidProcessPaths,44
post-refactor-20b,sing-box-extended-extended,common/process/searcher_linux_shared.go,go_func,newSocketDiagConn,48
post-refactor-20b,sing-box-extended-extended,common/process/searcher_linux_shared.go,go_func,socketDiagConnIndex,56
post-refactor-20b,sing-box-extended-extended,common/process/searcher_linux_shared.go,go_func,socketDiagSettings,67
post-refactor-20b,sing-box-extended-extended,common/process/searcher_linux_shared.go,go_func,newUIDProcessPathCache,87
post-refactor-20b,sing-box-extended-extended,common/process/searcher_linux_shared.go,go_func,findProcessPath,93
post-refactor-20b,sing-box-extended-extended,common/process/searcher_linux_shared.go,go_func,Close,111
post-refactor-20b,sing-box-extended-extended,common/process/searcher_linux_shared.go,go_func,query,117
post-refactor-20b,sing-box-extended-extended,common/process/searcher_linux_shared.go,go_func,querySocketDiagOnce,138
post-refactor-20b,sing-box-extended-extended,common/process/searcher_linux_shared.go,go_func,ensureOpenLocked,147
post-refactor-20b,sing-box-extended-extended,common/process/searcher_linux_shared.go,go_func,openSocketDiag,159
post-refactor-20b,sing-box-extended-extended,common/process/searcher_linux_shared.go,go_func,closeLocked,184
post-refactor-20b,sing-box-extended-extended,common/process/searcher_linux_shared.go,go_func,packSocketDiagRequest,193
post-refactor-20b,sing-box-extended-extended,common/process/searcher_linux_shared.go,go_func,querySocketDiag,237
post-refactor-20b,sing-box-extended-extended,common/process/searcher_linux_shared.go,go_func,unpackSocketDiagMessages,254
post-refactor-20b,sing-box-extended-extended,common/process/searcher_linux_shared.go,go_func,unpackSocketDiagResponse,274
post-refactor-20b,sing-box-extended-extended,common/process/searcher_linux_shared.go,go_func,unpackSocketDiagError,283
post-refactor-20b,sing-box-extended-extended,common/process/searcher_linux_shared.go,go_func,shouldRetrySocketDiag,303
post-refactor-20b,sing-box-extended-extended,common/process/searcher_linux_shared.go,go_func,buildProcessPathByUIDCache,307
post-refactor-20b,sing-box-extended-extended,common/process/searcher_linux_shared.go,go_func,isIgnorableProcError,358
post-refactor-20b,sing-box-extended-extended,common/process/searcher_linux_shared.go,go_func,parseSocketInode,362
post-refactor-20b,sing-box-extended-extended,common/process/searcher_linux_shared.go,go_func,isPid,380
post-refactor-20b,sing-box-extended-extended,common/process/searcher_linux_shared_test.go,go_func,TestQuerySocketDiagUDPExact,16
post-refactor-20b,sing-box-extended-extended,common/process/searcher_linux_shared_test.go,go_func,addrPortFromUDPAddr,50
post-refactor-20b,sing-box-extended-extended,common/process/searcher_stub.go,go_func,NewSearcher,9
post-refactor-20b,sing-box-extended-extended,common/process/searcher_windows.go,go_type,windowsSearcher,17
post-refactor-20b,sing-box-extended-extended,common/process/searcher_windows.go,go_func,NewSearcher,19
post-refactor-20b,sing-box-extended-extended,common/process/searcher_windows.go,go_func,initWin32API,27
post-refactor-20b,sing-box-extended-extended,common/process/searcher_windows.go,go_func,Close,31
post-refactor-20b,sing-box-extended-extended,common/process/searcher_windows.go,go_func,FindProcessInfo,35
post-refactor-20b,sing-box-extended-extended,common/process/searcher_windows.go,go_func,getProcessPath,47
post-refactor-20b,sing-box-extended-extended,common/redir/redir_darwin.go,go_func,GetOriginalDestination,17
post-refactor-20b,sing-box-extended-extended,common/redir/redir_linux.go,go_func,GetOriginalDestination,15
post-refactor-20b,sing-box-extended-extended,common/redir/redir_other.go,go_func,GetOriginalDestination,11
post-refactor-20b,sing-box-extended-extended,common/redir/tproxy_linux.go,go_func,TProxy,15
post-refactor-20b,sing-box-extended-extended,common/redir/tproxy_linux.go,go_func,TProxyWriteBack,34
post-refactor-20b,sing-box-extended-extended,common/redir/tproxy_linux.go,go_func,GetOriginalDestinationFromOOB,46
post-refactor-20b,sing-box-extended-extended,common/redir/tproxy_other.go,go_func,TProxy,12
post-refactor-20b,sing-box-extended-extended,common/redir/tproxy_other.go,go_func,TProxyWriteBack,16
post-refactor-20b,sing-box-extended-extended,common/redir/tproxy_other.go,go_func,GetOriginalDestinationFromOOB,20
post-refactor-20b,sing-box-extended-extended,common/settings/proxy_android.go,go_type,AndroidSystemProxy,15
post-refactor-20b,sing-box-extended-extended,common/settings/proxy_android.go,go_func,NewSystemProxy,23
post-refactor-20b,sing-box-extended-extended,common/settings/proxy_android.go,go_func,IsEnabled,45
post-refactor-20b,sing-box-extended-extended,common/settings/proxy_android.go,go_func,Enable,49
post-refactor-20b,sing-box-extended-extended,common/settings/proxy_android.go,go_func,Disable,58
post-refactor-20b,sing-box-extended-extended,common/settings/proxy_android.go,go_func,runAndroidShell,67
post-refactor-20b,sing-box-extended-extended,common/settings/proxy_darwin.go,go_type,DarwinSystemProxy,18
post-refactor-20b,sing-box-extended-extended,common/settings/proxy_darwin.go,go_func,NewSystemProxy,27
post-refactor-20b,sing-box-extended-extended,common/settings/proxy_darwin.go,go_func,IsEnabled,41
post-refactor-20b,sing-box-extended-extended,common/settings/proxy_darwin.go,go_func,Enable,45
post-refactor-20b,sing-box-extended-extended,common/settings/proxy_darwin.go,go_func,Disable,49
post-refactor-20b,sing-box-extended-extended,common/settings/proxy_darwin.go,go_func,routeUpdate,69
post-refactor-20b,sing-box-extended-extended,common/settings/proxy_darwin.go,go_func,update0,76
post-refactor-20b,sing-box-extended-extended,common/settings/proxy_darwin.go,go_func,getInterfaceDisplayName,107
post-refactor-20b,sing-box-extended-extended,common/settings/proxy_linux.go,go_type,LinuxSystemProxy,18
post-refactor-20b,sing-box-extended-extended,common/settings/proxy_linux.go,go_func,NewSystemProxy,27
post-refactor-20b,sing-box-extended-extended,common/settings/proxy_linux.go,go_func,IsEnabled,56
post-refactor-20b,sing-box-extended-extended,common/settings/proxy_linux.go,go_func,Enable,60
post-refactor-20b,sing-box-extended-extended,common/settings/proxy_linux.go,go_func,Disable,109
post-refactor-20b,sing-box-extended-extended,common/settings/proxy_linux.go,go_func,runAsUser,130
post-refactor-20b,sing-box-extended-extended,common/settings/proxy_linux.go,go_func,setGnomeProxy,140
post-refactor-20b,sing-box-extended-extended,common/settings/proxy_linux.go,go_func,setKDEProxy,154
post-refactor-20b,sing-box-extended-extended,common/settings/proxy_stub.go,go_func,NewSystemProxy,12
post-refactor-20b,sing-box-extended-extended,common/settings/proxy_windows.go,go_type,WindowsSystemProxy,10
post-refactor-20b,sing-box-extended-extended,common/settings/proxy_windows.go,go_func,NewSystemProxy,16
post-refactor-20b,sing-box-extended-extended,common/settings/proxy_windows.go,go_func,IsEnabled,23
post-refactor-20b,sing-box-extended-extended,common/settings/proxy_windows.go,go_func,Enable,27
post-refactor-20b,sing-box-extended-extended,common/settings/proxy_windows.go,go_func,Disable,36
post-refactor-20b,sing-box-extended-extended,common/settings/system_proxy.go,go_type,SystemProxy,3
post-refactor-20b,sing-box-extended-extended,common/settings/wifi.go,go_type,WIFIMonitor,5
post-refactor-20b,sing-box-extended-extended,common/settings/wifi_linux.go,go_type,LinuxWIFIMonitor,8
post-refactor-20b,sing-box-extended-extended,common/settings/wifi_linux.go,go_func,NewWIFIMonitor,12
post-refactor-20b,sing-box-extended-extended,common/settings/wifi_linux.go,go_func,ReadWIFIState,30
post-refactor-20b,sing-box-extended-extended,common/settings/wifi_linux.go,go_func,Start,34
post-refactor-20b,sing-box-extended-extended,common/settings/wifi_linux.go,go_func,Close,41
post-refactor-20b,sing-box-extended-extended,common/settings/wifi_linux_connman.go,go_type,connmanMonitor,15
post-refactor-20b,sing-box-extended-extended,common/settings/wifi_linux_connman.go,go_func,newConnManMonitor,22
post-refactor-20b,sing-box-extended-extended,common/settings/wifi_linux_connman.go,go_func,ReadWIFIState,38
post-refactor-20b,sing-box-extended-extended,common/settings/wifi_linux_connman.go,go_func,Start,105
post-refactor-20b,sing-box-extended-extended,common/settings/wifi_linux_connman.go,go_func,monitorSignals,130
post-refactor-20b,sing-box-extended-extended,common/settings/wifi_linux_connman.go,go_func,Close,152
post-refactor-20b,sing-box-extended-extended,common/settings/wifi_linux_iwd.go,go_type,iwdMonitor,15
post-refactor-20b,sing-box-extended-extended,common/settings/wifi_linux_iwd.go,go_func,newIWDMonitor,22
post-refactor-20b,sing-box-extended-extended,common/settings/wifi_linux_iwd.go,go_func,ReadWIFIState,38
post-refactor-20b,sing-box-extended-extended,common/settings/wifi_linux_iwd.go,go_func,Start,129
post-refactor-20b,sing-box-extended-extended,common/settings/wifi_linux_iwd.go,go_func,monitorSignals,154
post-refactor-20b,sing-box-extended-extended,common/settings/wifi_linux_iwd.go,go_func,Close,174
post-refactor-20b,sing-box-extended-extended,common/settings/wifi_linux_nm.go,go_type,networkManagerMonitor,15
post-refactor-20b,sing-box-extended-extended,common/settings/wifi_linux_nm.go,go_func,newNetworkManagerMonitor,22
post-refactor-20b,sing-box-extended-extended,common/settings/wifi_linux_nm.go,go_func,ReadWIFIState,39
post-refactor-20b,sing-box-extended-extended,common/settings/wifi_linux_nm.go,go_func,Start,104
post-refactor-20b,sing-box-extended-extended,common/settings/wifi_linux_nm.go,go_func,monitorSignals,129
post-refactor-20b,sing-box-extended-extended,common/settings/wifi_linux_nm.go,go_func,Close,149
post-refactor-20b,sing-box-extended-extended,common/settings/wifi_linux_wpa.go,go_type,wpaSupplicantMonitor,21
post-refactor-20b,sing-box-extended-extended,common/settings/wifi_linux_wpa.go,go_func,newWpaSupplicantMonitor,29
post-refactor-20b,sing-box-extended-extended,common/settings/wifi_linux_wpa.go,go_func,ReadWIFIState,55
post-refactor-20b,sing-box-extended-extended,common/settings/wifi_linux_wpa.go,go_func,sendCommand,100
post-refactor-20b,sing-box-extended-extended,common/settings/wifi_linux_wpa.go,go_func,Start,120
post-refactor-20b,sing-box-extended-extended,common/settings/wifi_linux_wpa.go,go_func,monitorEvents,134
post-refactor-20b,sing-box-extended-extended,common/settings/wifi_linux_wpa.go,go_func,Close,216
post-refactor-20b,sing-box-extended-extended,common/settings/wifi_stub.go,go_type,stubWIFIMonitor,12
post-refactor-20b,sing-box-extended-extended,common/settings/wifi_stub.go,go_func,NewWIFIMonitor,14
post-refactor-20b,sing-box-extended-extended,common/settings/wifi_stub.go,go_func,ReadWIFIState,18
post-refactor-20b,sing-box-extended-extended,common/settings/wifi_stub.go,go_func,Start,22
post-refactor-20b,sing-box-extended-extended,common/settings/wifi_stub.go,go_func,Close,26
post-refactor-20b,sing-box-extended-extended,common/settings/wifi_windows.go,go_type,windowsWIFIMonitor,18
post-refactor-20b,sing-box-extended-extended,common/settings/wifi_windows.go,go_func,NewWIFIMonitor,26
post-refactor-20b,sing-box-extended-extended,common/settings/wifi_windows.go,go_func,ReadWIFIState,48
post-refactor-20b,sing-box-extended-extended,common/settings/wifi_windows.go,go_func,formatBSSID,82
post-refactor-20b,sing-box-extended-extended,common/settings/wifi_windows.go,go_func,Start,87
post-refactor-20b,sing-box-extended-extended,common/settings/wifi_windows.go,go_func,checkAndNotify,125
post-refactor-20b,sing-box-extended-extended,common/settings/wifi_windows.go,go_func,Close,138
post-refactor-20b,sing-box-extended-extended,common/sniff/bittorrent.go,go_func,BitTorrent,23
post-refactor-20b,sing-box-extended-extended,common/sniff/bittorrent.go,go_func,UTP,56
post-refactor-20b,sing-box-extended-extended,common/sniff/bittorrent.go,go_func,UDPTracker,95
post-refactor-20b,sing-box-extended-extended,common/sniff/bittorrent_test.go,go_func,TestSniffBittorrent,16
post-refactor-20b,sing-box-extended-extended,common/sniff/bittorrent_test.go,go_func,TestSniffIncompleteBittorrent,35
post-refactor-20b,sing-box-extended-extended,common/sniff/bittorrent_test.go,go_func,TestSniffNotBittorrent,45
post-refactor-20b,sing-box-extended-extended,common/sniff/bittorrent_test.go,go_func,TestSniffUTP,56
post-refactor-20b,sing-box-extended-extended,common/sniff/bittorrent_test.go,go_func,TestSniffUDPTracker,76
post-refactor-20b,sing-box-extended-extended,common/sniff/bittorrent_test.go,go_func,TestSniffNotUTP,96
post-refactor-20b,sing-box-extended-extended,common/sniff/dns.go,go_func,StreamDomainNameQuery,17
post-refactor-20b,sing-box-extended-extended,common/sniff/dns.go,go_func,DomainNameQuery,49
post-refactor-20b,sing-box-extended-extended,common/sniff/dns_test.go,go_func,TestSniffDNS,16
post-refactor-20b,sing-box-extended-extended,common/sniff/dns_test.go,go_func,TestSniffStreamDNS,26
post-refactor-20b,sing-box-extended-extended,common/sniff/dns_test.go,go_func,TestSniffIncompleteStreamDNS,36
post-refactor-20b,sing-box-extended-extended,common/sniff/dns_test.go,go_func,TestSniffNotStreamDNS,45
post-refactor-20b,sing-box-extended-extended,common/sniff/dtls.go,go_func,DTLSRecord,11
post-refactor-20b,sing-box-extended-extended,common/sniff/dtls_test.go,go_func,TestSniffDTLSClientHello,15
post-refactor-20b,sing-box-extended-extended,common/sniff/dtls_test.go,go_func,TestSniffDTLSClientApplicationData,25
post-refactor-20b,sing-box-extended-extended,common/sniff/http.go,go_func,HTTPHost,16
post-refactor-20b,sing-box-extended-extended,common/sniff/http_test.go,go_func,TestSniffHTTP1,14
post-refactor-20b,sing-box-extended-extended,common/sniff/http_test.go,go_func,TestSniffHTTP1WithPort,23
post-refactor-20b,sing-box-extended-extended,common/sniff/internal/qtls/qtls.go,go_func,AEADAESGCMTLS13,34
post-refactor-20b,sing-box-extended-extended,common/sniff/internal/qtls/qtls.go,go_type,xorNonceAEAD,52
post-refactor-20b,sing-box-extended-extended,common/sniff/internal/qtls/qtls.go,go_func,NonceSize,57
post-refactor-20b,sing-box-extended-extended,common/sniff/internal/qtls/qtls.go,go_func,Overhead,58
post-refactor-20b,sing-box-extended-extended,common/sniff/internal/qtls/qtls.go,go_func,Seal,60
post-refactor-20b,sing-box-extended-extended,common/sniff/internal/qtls/qtls.go,go_func,Open,72
post-refactor-20b,sing-box-extended-extended,common/sniff/internal/qtls/qtls.go,go_func,HKDFExpandLabel,84
post-refactor-20b,sing-box-extended-extended,common/sniff/internal/qtls/qtls.go,go_func,ReadUvarint,101
post-refactor-20b,sing-box-extended-extended,common/sniff/ntp.go,go_func,NTP,12
post-refactor-20b,sing-box-extended-extended,common/sniff/ntp_test.go,go_func,TestSniffNTP,16
post-refactor-20b,sing-box-extended-extended,common/sniff/ntp_test.go,go_func,TestSniffNTPFailed,26
post-refactor-20b,sing-box-extended-extended,common/sniff/quic.go,go_func,QUICClientHello,23
post-refactor-20b,sing-box-extended-extended,common/sniff/quic.go,go_func,isZero,350
post-refactor-20b,sing-box-extended-extended,common/sniff/quic.go,go_func,count,359
post-refactor-20b,sing-box-extended-extended,common/sniff/quic.go,go_type,qCryptoFragment,369
post-refactor-20b,sing-box-extended-extended,common/sniff/quic_blacklist.go,go_func,isQUICGo,19
post-refactor-20b,sing-box-extended-extended,common/sniff/quic_capture_test.go,go_func,TestSniffQUICQuicGoFingerprint,19
post-refactor-20b,sing-box-extended-extended,common/sniff/quic_capture_test.go,go_func,TestSniffQUICInitialFromQuicGo,88
post-refactor-20b,sing-box-extended-extended,common/sniff/quic_test.go,go_func,TestSniffQUICChromeNew,15
post-refactor-20b,sing-box-extended-extended,common/sniff/quic_test.go,go_func,TestSniffQUICChromium,35
post-refactor-20b,sing-box-extended-extended,common/sniff/quic_test.go,go_func,TestSniffUQUICChrome115,51
post-refactor-20b,sing-box-extended-extended,common/sniff/quic_test.go,go_func,TestSniffQUICFirefox,63
post-refactor-20b,sing-box-extended-extended,common/sniff/quic_test.go,go_func,TestSniffQUICSafari,75
post-refactor-20b,sing-box-extended-extended,common/sniff/quic_test.go,go_func,FuzzSniffQUIC,87
post-refactor-20b,sing-box-extended-extended,common/sniff/rdp.go,go_func,RDP,15
post-refactor-20b,sing-box-extended-extended,common/sniff/rdp_test.go,go_func,TestSniffRDP,16
post-refactor-20b,sing-box-extended-extended,common/sniff/sniff.go,go_func,Skip,25
post-refactor-20b,sing-box-extended-extended,common/sniff/sniff.go,go_func,PeekStream,41
post-refactor-20b,sing-box-extended-extended,common/sniff/sniff.go,go_func,PeekPacket,78
post-refactor-20b,sing-box-extended-extended,common/sniff/ssh.go,go_func,SSH,14
post-refactor-20b,sing-box-extended-extended,common/sniff/ssh_test.go,go_func,TestSniffSSH,16
post-refactor-20b,sing-box-extended-extended,common/sniff/ssh_test.go,go_func,TestSniffIncompleteSSH,28
post-refactor-20b,sing-box-extended-extended,common/sniff/ssh_test.go,go_func,TestSniffNotSSH,38
post-refactor-20b,sing-box-extended-extended,common/sniff/stun.go,go_func,STUNMessage,12
post-refactor-20b,sing-box-extended-extended,common/sniff/stun_test.go,go_func,TestSniffSTUN,15
post-refactor-20b,sing-box-extended-extended,common/sniff/stun_test.go,go_func,FuzzSniffSTUN,25
post-refactor-20b,sing-box-extended-extended,common/sniff/tls.go,go_func,TLSClientHello,15
post-refactor-20b,sing-box-extended-extended,common/srs/binary.go,go_func,Read,52
post-refactor-20b,sing-box-extended-extended,common/srs/binary.go,go_func,Write,91
post-refactor-20b,sing-box-extended-extended,common/srs/binary.go,go_func,readRule,122
post-refactor-20b,sing-box-extended-extended,common/srs/binary.go,go_func,writeRule,141
post-refactor-20b,sing-box-extended-extended,common/srs/binary.go,go_func,readDefaultRule,152
post-refactor-20b,sing-box-extended-extended,common/srs/binary.go,go_func,writeDefaultRule,296
post-refactor-20b,sing-box-extended-extended,common/srs/binary.go,go_func,readRuleItemString,508
post-refactor-20b,sing-box-extended-extended,common/srs/binary.go,go_func,writeRuleItemString,529
post-refactor-20b,sing-box-extended-extended,common/srs/binary.go,go_func,readRuleItemUint16,577
post-refactor-20b,sing-box-extended-extended,common/srs/binary.go,go_func,writeRuleItemUint16,590
post-refactor-20b,sing-box-extended-extended,common/srs/binary.go,go_func,writeRuleItemCIDR,602
post-refactor-20b,sing-box-extended-extended,common/srs/binary.go,go_func,readLogicalRule,628
post-refactor-20b,sing-box-extended-extended,common/srs/binary.go,go_func,writeLogicalRule,661
post-refactor-20b,sing-box-extended-extended,common/srs/compat_test.go,go_func,oldWriteStringSlice,21
post-refactor-20b,sing-box-extended-extended,common/srs/compat_test.go,go_func,oldReadStringSlice,26
post-refactor-20b,sing-box-extended-extended,common/srs/compat_test.go,go_func,oldWriteUint16Slice,41
post-refactor-20b,sing-box-extended-extended,common/srs/compat_test.go,go_func,oldReadUint16Slice,46
post-refactor-20b,sing-box-extended-extended,common/srs/compat_test.go,go_func,oldWritePrefix,51
post-refactor-20b,sing-box-extended-extended,common/srs/compat_test.go,go_type,oldIPRangeData,60
post-refactor-20b,sing-box-extended-extended,common/srs/compat_test.go,go_func,oldReadIPSet,78
post-refactor-20b,sing-box-extended-extended,common/srs/compat_test.go,go_func,newWriteStringSlice,109
post-refactor-20b,sing-box-extended-extended,common/srs/compat_test.go,go_func,newWriteUint16Slice,136
post-refactor-20b,sing-box-extended-extended,common/srs/compat_test.go,go_func,newWritePrefix,144
post-refactor-20b,sing-box-extended-extended,common/srs/compat_test.go,go_func,TestStringSliceCompat,159
post-refactor-20b,sing-box-extended-extended,common/srs/compat_test.go,go_func,TestUint8SliceCompat,212
post-refactor-20b,sing-box-extended-extended,common/srs/compat_test.go,go_func,TestUint16SliceCompat,261
post-refactor-20b,sing-box-extended-extended,common/srs/compat_test.go,go_func,TestPrefixCompat,310
post-refactor-20b,sing-box-extended-extended,common/srs/compat_test.go,go_func,TestIPSetCompat,361
post-refactor-20b,sing-box-extended-extended,common/srs/compat_test.go,go_func,generateStrings,409
post-refactor-20b,sing-box-extended-extended,common/srs/compat_test.go,go_func,generateUint8Slice,417
post-refactor-20b,sing-box-extended-extended,common/srs/compat_test.go,go_func,generateUint16Slice,425
post-refactor-20b,sing-box-extended-extended,common/srs/compat_test.go,go_func,buildIPSet,433
post-refactor-20b,sing-box-extended-extended,common/srs/compat_test.go,go_func,buildLargeIPSet,451
post-refactor-20b,sing-box-extended-extended,common/srs/compat_test.go,go_func,requireStringSliceEqual,461
post-refactor-20b,sing-box-extended-extended,common/srs/compat_test.go,go_func,requireUint8SliceEqual,469
post-refactor-20b,sing-box-extended-extended,common/srs/compat_test.go,go_func,requireUint16SliceEqual,477
post-refactor-20b,sing-box-extended-extended,common/srs/compat_test.go,go_func,requireIPSetEqual,485
post-refactor-20b,sing-box-extended-extended,common/srs/ip_cidr.go,go_func,readPrefix,12
post-refactor-20b,sing-box-extended-extended,common/srs/ip_cidr.go,go_func,writePrefix,29
post-refactor-20b,sing-box-extended-extended,common/srs/ip_set.go,go_type,myIPSet,16
post-refactor-20b,sing-box-extended-extended,common/srs/ip_set.go,go_type,myIPRange,20
post-refactor-20b,sing-box-extended-extended,common/srs/ip_set.go,go_func,readIPSet,25
post-refactor-20b,sing-box-extended-extended,common/srs/ip_set.go,go_func,writeIPSet,67
post-refactor-20b,sing-box-extended-extended,common/taskmonitor/monitor.go,go_type,Monitor,10
post-refactor-20b,sing-box-extended-extended,common/taskmonitor/monitor.go,go_func,New,16
post-refactor-20b,sing-box-extended-extended,common/taskmonitor/monitor.go,go_func,Start,23
post-refactor-20b,sing-box-extended-extended,common/taskmonitor/monitor.go,go_func,Finish,29
post-refactor-20b,sing-box-extended-extended,common/tls/acme.go,go_type,acmeWrapper,25
post-refactor-20b,sing-box-extended-extended,common/tls/acme.go,go_func,Start,32
post-refactor-20b,sing-box-extended-extended,common/tls/acme.go,go_func,Close,36
post-refactor-20b,sing-box-extended-extended,common/tls/acme.go,go_type,acmeLogWriter,41
post-refactor-20b,sing-box-extended-extended,common/tls/acme.go,go_func,Write,45
post-refactor-20b,sing-box-extended-extended,common/tls/acme.go,go_func,Sync,62
post-refactor-20b,sing-box-extended-extended,common/tls/acme.go,go_func,encoderConfig,66
post-refactor-20b,sing-box-extended-extended,common/tls/acme.go,go_func,startACME,72
post-refactor-20b,sing-box-extended-extended,common/tls/acme_stub.go,go_func,startACME,15
post-refactor-20b,sing-box-extended-extended,common/tls/client.go,go_func,NewDialerFromOptions,19
post-refactor-20b,sing-box-extended-extended,common/tls/client.go,go_func,NewClient,35
post-refactor-20b,sing-box-extended-extended,common/tls/client.go,go_type,ClientOptions,44
post-refactor-20b,sing-box-extended-extended,common/tls/client.go,go_func,NewClientWithOptions,52
post-refactor-20b,sing-box-extended-extended,common/tls/client.go,go_func,ClientHandshake,72
post-refactor-20b,sing-box-extended-extended,common/tls/client.go,go_type,Dialer,88
post-refactor-20b,sing-box-extended-extended,common/tls/client.go,go_type,defaultDialer,93
post-refactor-20b,sing-box-extended-extended,common/tls/client.go,go_func,NewDialer,98
post-refactor-20b,sing-box-extended-extended,common/tls/client.go,go_func,DialContext,102
post-refactor-20b,sing-box-extended-extended,common/tls/client.go,go_func,ListenPacket,109
post-refactor-20b,sing-box-extended-extended,common/tls/client.go,go_func,DialTLSContext,113
post-refactor-20b,sing-box-extended-extended,common/tls/client.go,go_func,dialContext,117
post-refactor-20b,sing-box-extended-extended,common/tls/client.go,go_func,Upstream,137
post-refactor-20b,sing-box-extended-extended,common/tls/config.go,go_func,ParseTLSVersion,24
post-refactor-20b,sing-box-extended-extended,common/tls/ech.go,go_func,parseECHClientConfig,27
post-refactor-20b,sing-box-extended-extended,common/tls/ech.go,go_func,parseECHServerConfig,58
post-refactor-20b,sing-box-extended-extended,common/tls/ech.go,go_func,setECHServerConfig,84
post-refactor-20b,sing-box-extended-extended,common/tls/ech.go,go_func,parseECHKeys,97
post-refactor-20b,sing-box-extended-extended,common/tls/ech.go,go_type,ECHClientConfig,109
post-refactor-20b,sing-box-extended-extended,common/tls/ech.go,go_func,ClientHandshake,118
post-refactor-20b,sing-box-extended-extended,common/tls/ech.go,go_func,fetchAndHandshake,130
post-refactor-20b,sing-box-extended-extended,common/tls/ech.go,go_func,Clone,182
post-refactor-20b,sing-box-extended-extended,common/tls/ech.go,go_func,UnmarshalECHKeys,191
post-refactor-20b,sing-box-extended-extended,common/tls/ech_shared.go,go_type,ECHCapableConfig,11
post-refactor-20b,sing-box-extended-extended,common/tls/ech_shared.go,go_func,ECHKeygenDefault,17
post-refactor-20b,sing-box-extended-extended,common/tls/ech_shared.go,go_func,marshalECHConfig,50
post-refactor-20b,sing-box-extended-extended,common/tls/ktls.go,go_type,KTLSClientConfig,13
post-refactor-20b,sing-box-extended-extended,common/tls/ktls.go,go_func,ClientHandshake,19
post-refactor-20b,sing-box-extended-extended,common/tls/ktls.go,go_func,Clone,32
post-refactor-20b,sing-box-extended-extended,common/tls/ktls.go,go_type,KTlSServerConfig,41
post-refactor-20b,sing-box-extended-extended,common/tls/ktls.go,go_func,ServerHandshake,47
post-refactor-20b,sing-box-extended-extended,common/tls/ktls.go,go_func,Clone,60
post-refactor-20b,sing-box-extended-extended,common/tls/masque_client.go,go_func,NewMASQUEClient,17
