donor,path,sha256,symbol,line,signature,language,symbol_id,semantic_record_ids,resolution
SenPaiScanner-main,android/app/src/main/java/com/matinsenpai/senpaiscanner/ui/main/ResultsScreen.kt,784b7cbcea1c1cbcd912087cf7968588fb75bebc41c0550c0e6ebc812591be19,SpeedResultCard,197,SpeedResultCard(result) {,Kotlin,S7-SYM-00083,S7-042,resolved-by-seventh-order-ledger
SenPaiScanner-main,android/app/src/main/java/com/matinsenpai/senpaiscanner/ui/main/ResultsScreen.kt,784b7cbcea1c1cbcd912087cf7968588fb75bebc41c0550c0e6ebc812591be19,Phase1ResultCard,206,"private fun Phase1ResultCard(result: IpResult, onCopy: () -> Unit) {",Kotlin,S7-SYM-00084,S7-042,resolved-by-seventh-order-ledger
SenPaiScanner-main,android/app/src/main/java/com/matinsenpai/senpaiscanner/ui/main/ResultsScreen.kt,784b7cbcea1c1cbcd912087cf7968588fb75bebc41c0550c0e6ebc812591be19,Surface,207,"Surface(color = SignalPanel, shape = RoundedCornerShape(8.dp), border = BorderStroke(1.dp, SignalBorder)) {",Kotlin,S7-SYM-00085,S7-042,resolved-by-seventh-order-ledger
SenPaiScanner-main,android/app/src/main/java/com/matinsenpai/senpaiscanner/ui/main/ResultsScreen.kt,784b7cbcea1c1cbcd912087cf7968588fb75bebc41c0550c0e6ebc812591be19,Row,208,"Row(Modifier.fillMaxWidth().padding(12.dp), horizontalArrangement = Arrangement.spacedBy(10.dp)) {",Kotlin,S7-SYM-00086,S7-042,resolved-by-seventh-order-ledger
SenPaiScanner-main,android/app/src/main/java/com/matinsenpai/senpaiscanner/ui/main/ResultsScreen.kt,784b7cbcea1c1cbcd912087cf7968588fb75bebc41c0550c0e6ebc812591be19,Column,210,Column(Modifier.weight(1f)) {,Kotlin,S7-SYM-00087,S7-042,resolved-by-seventh-order-ledger
SenPaiScanner-main,android/app/src/main/java/com/matinsenpai/senpaiscanner/ui/main/ResultsScreen.kt,784b7cbcea1c1cbcd912087cf7968588fb75bebc41c0550c0e6ebc812591be19,SpeedResultCard,225,"private fun SpeedResultCard(result: IpResult, onCopy: () -> Unit) {",Kotlin,S7-SYM-00088,S7-042,resolved-by-seventh-order-ledger
SenPaiScanner-main,android/app/src/main/java/com/matinsenpai/senpaiscanner/ui/main/ResultsScreen.kt,784b7cbcea1c1cbcd912087cf7968588fb75bebc41c0550c0e6ebc812591be19,Surface,227,"Surface(color = SignalPanel, shape = RoundedCornerShape(8.dp), border = BorderStroke(1.dp, accent.copy(alpha = .55f))) {",Kotlin,S7-SYM-00089,S7-042,resolved-by-seventh-order-ledger
SenPaiScanner-main,android/app/src/main/java/com/matinsenpai/senpaiscanner/ui/main/ResultsScreen.kt,784b7cbcea1c1cbcd912087cf7968588fb75bebc41c0550c0e6ebc812591be19,Column,228,"Column(Modifier.fillMaxWidth().padding(12.dp), verticalArrangement = Arrangement.spacedBy(5.dp)) {",Kotlin,S7-SYM-00090,S7-042,resolved-by-seventh-order-ledger
SenPaiScanner-main,android/app/src/main/java/com/matinsenpai/senpaiscanner/ui/main/ResultsScreen.kt,784b7cbcea1c1cbcd912087cf7968588fb75bebc41c0550c0e6ebc812591be19,if,240,if (result.phase2UploadSpeed > 0) {,Kotlin,S7-SYM-00091,S7-042,resolved-by-seventh-order-ledger
SenPaiScanner-main,android/app/src/main/java/com/matinsenpai/senpaiscanner/ui/main/ResultsScreen.kt,784b7cbcea1c1cbcd912087cf7968588fb75bebc41c0550c0e6ebc812591be19,SectionLabel,248,private fun SectionLabel(text: String) {,Kotlin,S7-SYM-00092,S7-042,resolved-by-seventh-order-ledger
SenPaiScanner-main,android/app/src/main/java/com/matinsenpai/senpaiscanner/ui/main/ResultsScreen.kt,784b7cbcea1c1cbcd912087cf7968588fb75bebc41c0550c0e6ebc812591be19,EmptyResultPanel,253,private fun EmptyResultPanel(text: String) {,Kotlin,S7-SYM-00093,S7-042,resolved-by-seventh-order-ledger
SenPaiScanner-main,android/app/src/main/java/com/matinsenpai/senpaiscanner/ui/main/ResultsScreen.kt,784b7cbcea1c1cbcd912087cf7968588fb75bebc41c0550c0e6ebc812591be19,resultChipColors,263,private fun resultChipColors() = FilterChipDefaults.filterChipColors(,Kotlin,S7-SYM-00094,S7-042,resolved-by-seventh-order-ledger
SenPaiScanner-main,android/app/src/main/java/com/matinsenpai/senpaiscanner/ui/main/ResultsScreen.kt,784b7cbcea1c1cbcd912087cf7968588fb75bebc41c0550c0e6ebc812591be19,formatSpeed,270,private fun formatSpeed(bytesPerSecond: Double): String = when {,Kotlin,S7-SYM-00095,S7-042,resolved-by-seventh-order-ledger
SenPaiScanner-main,android/app/src/main/java/com/matinsenpai/senpaiscanner/ui/main/ScanScreen.kt,ecae8002e0864fee6297a0ddbe93e0075bc94463111fbe224f7f852d700803fb,DeskPanel,52,"DeskPanel(""01 / ESSENTIALS"", ""Choose the scan envelope"") {",Kotlin,S7-SYM-00096,S7-042,resolved-by-seventh-order-ledger
SenPaiScanner-main,android/app/src/main/java/com/matinsenpai/senpaiscanner/ui/main/ScanScreen.kt,ecae8002e0864fee6297a0ddbe93e0075bc94463111fbe224f7f852d700803fb,FlowRow,75,"FlowRow(horizontalArrangement = Arrangement.spacedBy(7.dp), verticalArrangement = Arrangement.spacedBy(7.dp)) {",Kotlin,S7-SYM-00097,S7-042,resolved-by-seventh-order-ledger
SenPaiScanner-main,android/app/src/main/java/com/matinsenpai/senpaiscanner/ui/main/ScanScreen.kt,ecae8002e0864fee6297a0ddbe93e0075bc94463111fbe224f7f852d700803fb,DeskPanel,119,"DeskPanel(""02 / TUNNEL"", ""Optional proxy validation"") {",Kotlin,S7-SYM-00098,S7-042,resolved-by-seventh-order-ledger
SenPaiScanner-main,android/app/src/main/java/com/matinsenpai/senpaiscanner/ui/main/ScanScreen.kt,ecae8002e0864fee6297a0ddbe93e0075bc94463111fbe224f7f852d700803fb,FieldLabel,181,private fun FieldLabel(text: String) {,Kotlin,S7-SYM-00099,S7-042,resolved-by-seventh-order-ledger
SenPaiScanner-main,android/app/src/test/java/com/matinsenpai/senpaiscanner/ui/main/MainViewModelTest.kt,7f6f683b75a35bc104c5d913518ff5f9a121f6b7e30eec67a9bd52f913fe68df,MainViewModelTest,9,class MainViewModelTest {,Kotlin,S7-SYM-00100,S7-042,resolved-by-seventh-order-ledger
SenPaiScanner-main,android/app/src/test/java/com/matinsenpai/senpaiscanner/ui/main/MainViewModelTest.kt,7f6f683b75a35bc104c5d913518ff5f9a121f6b7e30eec67a9bd52f913fe68df,neighborScan_isOptInAndSerialized,11,fun neighborScan_isOptInAndSerialized() {,Kotlin,S7-SYM-00101,S7-042,resolved-by-seventh-order-ledger
SenPaiScanner-main,android/app/src/test/java/com/matinsenpai/senpaiscanner/ui/main/MainViewModelTest.kt,7f6f683b75a35bc104c5d913518ff5f9a121f6b7e30eec67a9bd52f913fe68df,healthyEndpoints_areUniqueSortedAndLimited,19,fun healthyEndpoints_areUniqueSortedAndLimited() {,Kotlin,S7-SYM-00102,S7-042,resolved-by-seventh-order-ledger
SenPaiScanner-main,cmd/senpaiscanner/main.go,de5a526470284fcb584df377f5d45296a8515d2ed2450c7d78e8ab2043557d70,main,13,func main() {,Go,S7-SYM-00103,S7-042,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/app.go,8765394ac37adc9514c31fa13c50a7740df103302e1a70424ec78c93f739ee9f,App,29,type App struct {,Go,S7-SYM-00104,S7-046,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/app.go,8765394ac37adc9514c31fa13c50a7740df103302e1a70424ec78c93f739ee9f,NewApp,42,func NewApp() *App {,Go,S7-SYM-00105,S7-046,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/app.go,8765394ac37adc9514c31fa13c50a7740df103302e1a70424ec78c93f739ee9f,startup,46,func (a *App) startup(ctx context.Context) {,Go,S7-SYM-00106,S7-046,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/app.go,8765394ac37adc9514c31fa13c50a7740df103302e1a70424ec78c93f739ee9f,GetVersion,54,func (a *App) GetVersion() string {,Go,S7-SYM-00107,S7-046,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/app.go,8765394ac37adc9514c31fa13c50a7740df103302e1a70424ec78c93f739ee9f,PresetData,64,type PresetData struct {,Go,S7-SYM-00108,S7-046,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/app.go,8765394ac37adc9514c31fa13c50a7740df103302e1a70424ec78c93f739ee9f,Presets,81,func (a *App) Presets() PresetData {,Go,S7-SYM-00109,S7-046,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/app.go,8765394ac37adc9514c31fa13c50a7740df103302e1a70424ec78c93f739ee9f,ScanParams,111,type ScanParams struct {,Go,S7-SYM-00110,S7-046,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/app.go,8765394ac37adc9514c31fa13c50a7740df103302e1a70424ec78c93f739ee9f,toSavedConfig,142,func (p ScanParams) toSavedConfig() ui.SavedConfig {,Go,S7-SYM-00111,S7-046,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/app.go,8765394ac37adc9514c31fa13c50a7740df103302e1a70424ec78c93f739ee9f,ScanResult,175,type ScanResult struct {,Go,S7-SYM-00112,S7-046,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/app.go,8765394ac37adc9514c31fa13c50a7740df103302e1a70424ec78c93f739ee9f,toScanResult,186,func toScanResult(r *result.Result) ScanResult {,Go,S7-SYM-00113,S7-046,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/app.go,8765394ac37adc9514c31fa13c50a7740df103302e1a70424ec78c93f739ee9f,ValidationOutcome,200,type ValidationOutcome struct {,Go,S7-SYM-00114,S7-046,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/app.go,8765394ac37adc9514c31fa13c50a7740df103302e1a70424ec78c93f739ee9f,emit,215,"func (a *App) emit(scanID int64, name string, payload any) {",Go,S7-SYM-00115,S7-046,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/app.go,8765394ac37adc9514c31fa13c50a7740df103302e1a70424ec78c93f739ee9f,StartScan,228,func (a *App) StartScan(params ScanParams) error {,Go,S7-SYM-00116,S7-046,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/app.go,8765394ac37adc9514c31fa13c50a7740df103302e1a70424ec78c93f739ee9f,StopScan,263,func (a *App) StopScan() {,Go,S7-SYM-00117,S7-046,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/app.go,8765394ac37adc9514c31fa13c50a7740df103302e1a70424ec78c93f739ee9f,runScan,272,"func (a *App) runScan(ctx context.Context, scanID int64, params ScanParams) {",Go,S7-SYM-00118,S7-046,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/app.go,8765394ac37adc9514c31fa13c50a7740df103302e1a70424ec78c93f739ee9f,ipStream,290,var ipStream <-chan net.IP,Go,S7-SYM-00119,S7-046,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/app.go,8765394ac37adc9514c31fa13c50a7740df103302e1a70424ec78c93f739ee9f,batchMu,336,var batchMu sync.Mutex,Go,S7-SYM-00120,S7-046,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/app.go,8765394ac37adc9514c31fa13c50a7740df103302e1a70424ec78c93f739ee9f,pending,337,var pending []ScanResult,Go,S7-SYM-00121,S7-046,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/app.go,8765394ac37adc9514c31fa13c50a7740df103302e1a70424ec78c93f739ee9f,allResults,338,var allResults []*result.Result,Go,S7-SYM-00122,S7-046,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/app.go,8765394ac37adc9514c31fa13c50a7740df103302e1a70424ec78c93f739ee9f,tested,339,"var tested, healthy atomic.Int64",Go,S7-SYM-00123,S7-046,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/app.go,8765394ac37adc9514c31fa13c50a7740df103302e1a70424ec78c93f739ee9f,phase1Collected,340,var phase1Collected = &allResults,Go,S7-SYM-00124,S7-046,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/app.go,8765394ac37adc9514c31fa13c50a7740df103302e1a70424ec78c93f739ee9f,validationResults,429,var validationResults []*xraytest.ValidationResult,Go,S7-SYM-00125,S7-046,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/app.go,8765394ac37adc9514c31fa13c50a7740df103302e1a70424ec78c93f739ee9f,valMu,430,var valMu sync.Mutex,Go,S7-SYM-00126,S7-046,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/app.go,8765394ac37adc9514c31fa13c50a7740df103302e1a70424ec78c93f739ee9f,StartSpeedTest,474,func (a *App) StartSpeedTest(params ScanParams) error {,Go,S7-SYM-00127,S7-046,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/app.go,8765394ac37adc9514c31fa13c50a7740df103302e1a70424ec78c93f739ee9f,runSpeedTest,512,"func (a *App) runSpeedTest(ctx context.Context, scanID int64, params ScanParams, candidates []*result.Result) {",Go,S7-SYM-00128,S7-046,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/app.go,8765394ac37adc9514c31fa13c50a7740df103302e1a70424ec78c93f739ee9f,outcomesMu,524,var outcomesMu sync.Mutex,Go,S7-SYM-00129,S7-046,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/app.go,8765394ac37adc9514c31fa13c50a7740df103302e1a70424ec78c93f739ee9f,outcomes,525,var outcomes []*xraytest.ValidationResult,Go,S7-SYM-00130,S7-046,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/app.go,8765394ac37adc9514c31fa13c50a7740df103302e1a70424ec78c93f739ee9f,wg,571,var wg sync.WaitGroup,Go,S7-SYM-00131,S7-046,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/app.go,8765394ac37adc9514c31fa13c50a7740df103302e1a70424ec78c93f739ee9f,done,572,var done atomic.Int64,Go,S7-SYM-00132,S7-046,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/app.go,8765394ac37adc9514c31fa13c50a7740df103302e1a70424ec78c93f739ee9f,endpointMu,573,var endpointMu sync.Mutex,Go,S7-SYM-00133,S7-046,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/app.go,8765394ac37adc9514c31fa13c50a7740df103302e1a70424ec78c93f739ee9f,endpoints,574,var endpoints []string,Go,S7-SYM-00134,S7-046,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/app.go,8765394ac37adc9514c31fa13c50a7740df103302e1a70424ec78c93f739ee9f,validationOutcome,621,"func validationOutcome(vr *xraytest.ValidationResult, done, total int) ValidationOutcome {",Go,S7-SYM-00135,S7-046,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/app.go,8765394ac37adc9514c31fa13c50a7740df103302e1a70424ec78c93f739ee9f,resolvePorts,632,"func resolvePorts(selected []int, configURL string, probePort int) []int {",Go,S7-SYM-00136,S7-046,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/app.go,8765394ac37adc9514c31fa13c50a7740df103302e1a70424ec78c93f739ee9f,ports,633,var ports []int,Go,S7-SYM-00137,S7-046,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/app.go,8765394ac37adc9514c31fa13c50a7740df103302e1a70424ec78c93f739ee9f,RetryLastScan,658,"func (a *App) RetryLastScan() (ScanParams, error) {",Go,S7-SYM-00138,S7-046,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/app.go,8765394ac37adc9514c31fa13c50a7740df103302e1a70424ec78c93f739ee9f,presetValueInt,703,"func presetValueInt(list ui.PresetList, idx int, custom string, fallback int) (int, bool) {",Go,S7-SYM-00139,S7-046,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/app.go,8765394ac37adc9514c31fa13c50a7740df103302e1a70424ec78c93f739ee9f,presetValueInt64,719,"func presetValueInt64(list ui.PresetList, idx int, custom string, fallback int64) int64 {",Go,S7-SYM-00140,S7-046,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/app.go,8765394ac37adc9514c31fa13c50a7740df103302e1a70424ec78c93f739ee9f,presetValueFloat,735,"func presetValueFloat(list ui.PresetList, idx int, custom string, fallback float64) float64 {",Go,S7-SYM-00141,S7-046,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/app.go,8765394ac37adc9514c31fa13c50a7740df103302e1a70424ec78c93f739ee9f,presetValueStr,751,"func presetValueStr(list ui.PresetList, idx int, custom, fallback string) string {",Go,S7-SYM-00142,S7-046,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/app.go,8765394ac37adc9514c31fa13c50a7740df103302e1a70424ec78c93f739ee9f,ExportBundle,769,type ExportBundle struct {,Go,S7-SYM-00143,S7-046,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/app.go,8765394ac37adc9514c31fa13c50a7740df103302e1a70424ec78c93f739ee9f,GenerateConfigs,779,"func (a *App) GenerateConfigs(configURL string, endpoints []string) (*ExportBundle, error) {",Go,S7-SYM-00144,S7-046,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/app.go,8765394ac37adc9514c31fa13c50a7740df103302e1a70424ec78c93f739ee9f,ExportAllToDisk,800,"func (a *App) ExportAllToDisk(configURL string, endpoints []string) (string, error) {",Go,S7-SYM-00145,S7-046,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/app.go,8765394ac37adc9514c31fa13c50a7740df103302e1a70424ec78c93f739ee9f,SaveText,837,"func (a *App) SaveText(defaultName, content string) (string, error) {",Go,S7-SYM-00146,S7-046,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/app.go,8765394ac37adc9514c31fa13c50a7740df103302e1a70424ec78c93f739ee9f,CopyText,852,func (a *App) CopyText(text string) error {,Go,S7-SYM-00147,S7-046,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/app_test.go,7608760004d6ce35f414290fdc138d58215c51e0d76ff3499d6c4c3d5e1e2e80,TestResolvePortsExplicitWins,8,func TestResolvePortsExplicitWins(t *testing.T) {,Go,S7-SYM-00148,S7-046,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/app_test.go,7608760004d6ce35f414290fdc138d58215c51e0d76ff3499d6c4c3d5e1e2e80,TestResolvePortsConfigFallsBackToProbePort,21,func TestResolvePortsConfigFallsBackToProbePort(t *testing.T) {,Go,S7-SYM-00149,S7-046,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/app_test.go,7608760004d6ce35f414290fdc138d58215c51e0d76ff3499d6c4c3d5e1e2e80,TestResolvePortsEmptyDefaults443,29,func TestResolvePortsEmptyDefaults443(t *testing.T) {,Go,S7-SYM-00150,S7-046,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/app_test.go,7608760004d6ce35f414290fdc138d58215c51e0d76ff3499d6c4c3d5e1e2e80,TestScanParamsPersistsNeighborChoice,36,func TestScanParamsPersistsNeighborChoice(t *testing.T) {,Go,S7-SYM-00151,S7-046,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/app_test.go,7608760004d6ce35f414290fdc138d58215c51e0d76ff3499d6c4c3d5e1e2e80,TestStartSpeedTestRequiresGreenResults,43,func TestStartSpeedTestRequiresGreenResults(t *testing.T) {,Go,S7-SYM-00152,S7-046,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/dist/app.js,1a2820970d0454e6f9685b4e63c5ee757ba8dc2fcf4abf3ef2ef1275a3687502,App,3,const App = window.go?.main?.App || null;,JavaScript,S7-SYM-00153,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/dist/app.js,1a2820970d0454e6f9685b4e63c5ee757ba8dc2fcf4abf3ef2ef1275a3687502,Runtime,4,const Runtime = window.runtime || null;,JavaScript,S7-SYM-00154,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/dist/app.js,1a2820970d0454e6f9685b4e63c5ee757ba8dc2fcf4abf3ef2ef1275a3687502,$,5,const $ = (selector) => document.querySelector(selector);,JavaScript,S7-SYM-00155,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/dist/app.js,1a2820970d0454e6f9685b4e63c5ee757ba8dc2fcf4abf3ef2ef1275a3687502,$$,6,const $$ = (selector) => [...document.querySelectorAll(selector)];,JavaScript,S7-SYM-00156,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/dist/app.js,1a2820970d0454e6f9685b4e63c5ee757ba8dc2fcf4abf3ef2ef1275a3687502,state,8,const state = {,JavaScript,S7-SYM-00157,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/dist/app.js,1a2820970d0454e6f9685b4e63c5ee757ba8dc2fcf4abf3ef2ef1275a3687502,D,36,"const D = { STATS: 1, RESULTS: 2, SPEED: 4, ACTIONS: 8, EXPORT: 16 };",JavaScript,S7-SYM-00158,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/dist/app.js,1a2820970d0454e6f9685b4e63c5ee757ba8dc2fcf4abf3ef2ef1275a3687502,dirty,37,let dirty = 0;,JavaScript,S7-SYM-00159,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/dist/app.js,1a2820970d0454e6f9685b4e63c5ee757ba8dc2fcf4abf3ef2ef1275a3687502,renderQueued,38,let renderQueued = false;,JavaScript,S7-SYM-00160,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/dist/app.js,1a2820970d0454e6f9685b4e63c5ee757ba8dc2fcf4abf3ef2ef1275a3687502,mark,39,function mark(...bits) {,JavaScript,S7-SYM-00161,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/dist/app.js,1a2820970d0454e6f9685b4e63c5ee757ba8dc2fcf4abf3ef2ef1275a3687502,els,47,const els = {,JavaScript,S7-SYM-00162,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/dist/app.js,1a2820970d0454e6f9685b4e63c5ee757ba8dc2fcf4abf3ef2ef1275a3687502,toastTimer,68,let toastTimer;,JavaScript,S7-SYM-00163,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/dist/app.js,1a2820970d0454e6f9685b4e63c5ee757ba8dc2fcf4abf3ef2ef1275a3687502,toast,69,function toast(message) {,JavaScript,S7-SYM-00164,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/dist/app.js,1a2820970d0454e6f9685b4e63c5ee757ba8dc2fcf4abf3ef2ef1275a3687502,invoke,76,"async function invoke(fn, ...args) {",JavaScript,S7-SYM-00165,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/dist/app.js,1a2820970d0454e6f9685b4e63c5ee757ba8dc2fcf4abf3ef2ef1275a3687502,parseDurationMs,89,function parseDurationMs(value) {,JavaScript,S7-SYM-00166,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/dist/app.js,1a2820970d0454e6f9685b4e63c5ee757ba8dc2fcf4abf3ef2ef1275a3687502,match,90,"const match = String(value || """").trim().match(/^(\d+(?:\.\d+)?)\s*(ms|s|m)?$/i);",JavaScript,S7-SYM-00167,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/dist/app.js,1a2820970d0454e6f9685b4e63c5ee757ba8dc2fcf4abf3ef2ef1275a3687502,amount,92,const amount = Number(match[1]);,JavaScript,S7-SYM-00168,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/dist/app.js,1a2820970d0454e6f9685b4e63c5ee757ba8dc2fcf4abf3ef2ef1275a3687502,unit,93,"const unit = (match[2] || ""s"").toLowerCase();",JavaScript,S7-SYM-00169,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/dist/app.js,1a2820970d0454e6f9685b4e63c5ee757ba8dc2fcf4abf3ef2ef1275a3687502,fmtSpeed,97,function fmtSpeed(bytesPerSecond) {,JavaScript,S7-SYM-00170,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/dist/app.js,1a2820970d0454e6f9685b4e63c5ee757ba8dc2fcf4abf3ef2ef1275a3687502,mbps,99,const mbps = bytesPerSecond * 8 / 1e6;,JavaScript,S7-SYM-00171,S7-045,resolved-by-seventh-order-ledger
SenPaiScanner-main,desktop/frontend/dist/app.js,1a2820970d0454e6f9685b4e63c5ee757ba8dc2fcf4abf3ef2ef1275a3687502,fmtMs,102,"function fmtMs(value) { return value > 0 ? `${Math.round(value)} ms` : ""—""; }",JavaScript,S7-SYM-00172,S7-045,resolved-by-seventh-order-ledger
